"sense"	"label"	"%"
"33350"	"37"	"60"
"33351"	"734"	"60"
"33352"	"193"	"80"
"33353"	"284"	"60"
"33354"	"225"	"90"
"33355"	"682"	"100"
"33356"	"651"	"90"
"33357"	"779"	"100"
"33358"	"152"	"60"
"33359"	"779"	"90"
"33360"	"779"	"90"
"33361"	"649"	"100"
"33362"	"383"	"80"
"33363"	"401"	"100"
"33364"	"401"	"90"
"33367"	"303"	"60"
"33368"	"37"	"60"
"33369"	"55"	"90"
"33370"	"401"	"90"
"33371"	"401"	"90"
"33372"	"401"	"90"
"33373"	"402"	"100"
"33374"	"402"	"90"
"33375"	"181"	"60"
"33376"	"303"	"60"
"33377"	"401"	"90"
"33378"	"401"	"90"
"33379"	"401"	"90"
"33380"	"402"	"100"
"33381"	"395"	"90"
"33382"	"413"	"100"
"33383"	"413"	"100"
"33384"	"402"	"100"
"33385"	"649"	"100"
"33386"	"64"	"90"
"33387"	"152"	"60"
"33388"	"779"	"100"
"33389"	"779"	"100"
"33390"	"699"	"60"
"33391"	"649"	"100"
"33392"	"113"	"90"
"33394"	"779"	"100"
"33396"	"401"	"60"
"33397"	"401"	"60"
"33398"	"193"	"60"
"33399"	"182"	"60"
"33400"	"64"	"100"
"33401"	"591"	"100"
"33402"	"113"	"90"
"33403"	"739"	"90"
"33404"	"857"	"100"
"33405"	"649"	"100"
"33406"	"649"	"100"
"33407"	"649"	"100"
"33408"	"710"	"60"
"33409"	"413"	"100"
"33410"	"566"	"60"
"33411"	"158"	"60"
"33412"	"601"	"100"
"33413"	"601"	"100"
"33414"	"303"	"60"
"33416"	"413"	"100"
"33417"	"401"	"90"
"33418"	"401"	"90"
"33420"	"129"	"100"
"33421"	"129"	"100"
"33422"	"776"	"100"
"33423"	"416"	"100"
"33424"	"506"	"60"
"33425"	"1"	"100"
"33427"	"819"	"100"
"33428"	"821"	"100"
"33429"	"826"	"100"
"33430"	"281"	"100"
"33431"	"819"	"100"
"33432"	"698"	"90"
"33434"	"718"	"60"
"33435"	"607"	"60"
"33436"	"698"	"100"
"33437"	"820"	"100"
"33438"	"825"	"60"
"33439"	"550"	"100"
"33440"	"152"	"60"
"33441"	"849"	"100"
"33442"	"413"	"100"
"33443"	"413"	"100"
"33444"	"472"	"90"
"33445"	"401"	"90"
"33446"	"401"	"90"
"33447"	"260"	"60"
"33448"	"260"	"60"
"33449"	"781"	"100"
"33450"	"225"	"100"
"33452"	"676"	"60"
"33453"	"416"	"100"
"33454"	"413"	"90"
"33456"	"413"	"100"
"33457"	"413"	"100"
"33462"	"486"	"60"
"33471"	"281"	"60"
"33472"	"283"	"60"
"33473"	"676"	"100"
"33474"	"281"	"60"
"33476"	"711"	"90"
"33477"	"413"	"100"
"33478"	"413"	"100"
"33479"	"451"	"100"
"33480"	"699"	"100"
"33482"	"793"	"60"
"33483"	"154"	"60"
"33485"	"303"	"60"
"33488"	"734"	"100"
"33489"	"401"	"90"
"33490"	"401"	"90"
"33491"	"848"	"100"
"33492"	"401"	"100"
"33493"	"401"	"100"
"33494"	"848"	"100"
"33496"	"698"	"100"
"33503"	"702"	"100"
"33505"	"626"	"90"
"33506"	"165"	"100"
"33507"	"626"	"100"
"33508"	"413"	"60"
"33509"	"383"	"90"
"33510"	"748"	"60"
"33511"	"413"	"60"
"33512"	"601"	"100"
"33513"	"399"	"90"
"33515"	"37"	"60"
"33516"	"550"	"100"
"33517"	"550"	"100"
"33518"	"625"	"100"
"33519"	"728"	"90"
"33520"	"625"	"100"
"33521"	"625"	"90"
"33522"	"723"	"80"
"33526"	"881"	"100"
"33530"	"152"	"90"
"33531"	"702"	"100"
"33534"	"702"	"60"
"33535"	"718"	"100"
"33538"	"413"	"60"
"33540"	"868"	"90"
"33544"	"825"	"100"
"33545"	"747"	"60"
"33546"	"750"	"60"
"33547"	"206"	"100"
"33548"	"492"	"100"
"33549"	"355"	"100"
"33550"	"734"	"60"
"33551"	"52"	"100"
"33553"	"37"	"60"
"33554"	"651"	"60"
"33555"	"136"	"60"
"33556"	"591"	"60"
"33558"	"399"	"90"
"33559"	"399"	"90"
"33560"	"383"	"90"
"33561"	"152"	"90"
"33562"	"303"	"60"
"33563"	"723"	"80"
"33564"	"37"	"90"
"33565"	"152"	"100"
"33566"	"61"	"90"
"33567"	"303"	"60"
"33569"	"734"	"60"
"33571"	"152"	"90"
"33572"	"583"	"90"
"33575"	"727"	"100"
"33576"	"727"	"60"
"33577"	"181"	"100"
"33578"	"719"	"60"
"33579"	"75"	"100"
"33580"	"486"	"60"
"33581"	"383"	"90"
"33582"	"225"	"100"
"33584"	"78"	"100"
"33585"	"182"	"100"
"33586"	"395"	"90"
"33587"	"395"	"90"
"33588"	"401"	"100"
"33589"	"151"	"60"
"33590"	"151"	"90"
"33591"	"413"	"60"
"33592"	"413"	"60"
"33593"	"152"	"90"
"33594"	"151"	"90"
"33595"	"151"	"60"
"33596"	"718"	"60"
"33597"	"646"	"100"
"33598"	"303"	"60"
"33599"	"37"	"90"
"33600"	"644"	"60"
"33601"	"158"	"90"
"33602"	"363"	"90"
"33603"	"647"	"60"
"33605"	"348"	"60"
"33606"	"754"	"60"
"33607"	"517"	"90"
"33608"	"122"	"90"
"33609"	"152"	"60"
"33610"	"283"	"60"
"33611"	"703"	"100"
"33613"	"152"	"60"
"33614"	"702"	"90"
"33615"	"152"	"90"
"33616"	"152"	"90"
"33617"	"387"	"100"
"33618"	"151"	"60"
"33619"	"152"	"60"
"33620"	"151"	"60"
"33621"	"152"	"60"
"33622"	"580"	"60"
"33623"	"580"	"60"
"33624"	"152"	"60"
"33625"	"152"	"60"
"33626"	"303"	"60"
"33627"	"61"	"90"
"33628"	"37"	"60"
"33630"	"152"	"60"
"33634"	"625"	"100"
"33635"	"152"	"60"
"33636"	"40"	"80"
"33641"	"403"	"80"
"33642"	"402"	"90"
"33643"	"486"	"90"
"33644"	"824"	"100"
"33645"	"402"	"80"
"33647"	"699"	"100"
"33648"	"450"	"100"
"33649"	"383"	"90"
"33650"	"161"	"80"
"33651"	"152"	"100"
"33652"	"61"	"80"
"33653"	"303"	"60"
"33654"	"391"	"90"
"33655"	"392"	"80"
"33656"	"383"	"70"
"33657"	"571"	"60"
"33659"	"484"	"90"
"33660"	"151"	"90"
"33661"	"162"	"80"
"33662"	"152"	"80"
"33663"	"152"	"70"
"33665"	"403"	"80"
"33666"	"193"	"90"
"33667"	"719"	"60"
"33668"	"113"	"90"
"33669"	"152"	"100"
"33670"	"151"	"60"
"33671"	"158"	"60"
"33672"	"734"	"90"
"33673"	"167"	"60"
"33674"	"160"	"90"
"33675"	"684"	"100"
"33677"	"719"	"100"
"33678"	"868"	"80"
"33679"	"634"	"100"
"33683"	"698"	"100"
"33684"	"748"	"100"
"33685"	"303"	"60"
"33686"	"401"	"100"
"33687"	"401"	"100"
"33688"	"780"	"100"
"33689"	"369"	"90"
"33690"	"851"	"90"
"33691"	"369"	"90"
"33692"	"391"	"90"
"33697"	"580"	"100"
"33698"	"306"	"60"
"33699"	"580"	"60"
"33700"	"850"	"90"
"33701"	"413"	"100"
"33702"	"413"	"100"
"33703"	"416"	"60"
"33704"	"37"	"90"
"33705"	"450"	"90"
"33706"	"711"	"80"
"33707"	"416"	"60"
"33709"	"818"	"80"
"33710"	"175"	"60"
"33711"	"868"	"90"
"33712"	"175"	"60"
"33713"	"639"	"60"
"33714"	"785"	"80"
"33717"	"449"	"90"
"33718"	"193"	"100"
"33719"	"212"	"90"
"33721"	"330"	"100"
"33722"	"330"	"60"
"33723"	"776"	"100"
"33724"	"776"	"100"
"33725"	"776"	"100"
"33726"	"749"	"60"
"33731"	"825"	"90"
"33732"	"825"	"90"
"33734"	"363"	"60"
"33735"	"152"	"100"
"33739"	"580"	"90"
"33742"	"37"	"90"
"33743"	"152"	"100"
"33744"	"517"	"100"
"33748"	"698"	"100"
"33749"	"820"	"100"
"33751"	"698"	"90"
"33752"	"537"	"100"
"33756"	"741"	"100"
"33758"	"741"	"100"
"33760"	"303"	"60"
"33762"	"537"	"100"
"33763"	"689"	"90"
"33764"	"698"	"100"
"33765"	"813"	"90"
"33766"	"813"	"100"
"33769"	"698"	"100"
"33770"	"239"	"100"
"33771"	"698"	"100"
"33773"	"504"	"60"
"33774"	"813"	"90"
"33775"	"37"	"60"
"33777"	"177"	"100"
"33778"	"813"	"100"
"33780"	"813"	"100"
"33783"	"504"	"60"
"33784"	"102"	"100"
"33785"	"698"	"100"
"33786"	"698"	"100"
"33787"	"537"	"100"
"33788"	"238"	"60"
"33789"	"698"	"100"
"33790"	"813"	"100"
"33793"	"847"	"90"
"33795"	"537"	"100"
"33796"	"698"	"100"
"33797"	"121"	"100"
"33798"	"113"	"60"
"33799"	"283"	"90"
"33800"	"562"	"60"
"33804"	"698"	"100"
"33805"	"698"	"100"
"33806"	"698"	"100"
"33811"	"401"	"90"
"33812"	"813"	"100"
"33813"	"401"	"90"
"33814"	"748"	"60"
"33815"	"152"	"90"
"33816"	"202"	"90"
"33817"	"428"	"100"
"33818"	"151"	"90"
"33819"	"220"	"60"
"33821"	"459"	"90"
"33823"	"698"	"100"
"33824"	"182"	"80"
"33825"	"152"	"60"
"33827"	"698"	"100"
"33829"	"698"	"100"
"33831"	"580"	"90"
"33833"	"281"	"60"
"33834"	"813"	"100"
"33835"	"813"	"100"
"33837"	"89"	"90"
"33838"	"698"	"100"
"33839"	"680"	"100"
"33840"	"813"	"100"
"33841"	"813"	"100"
"33843"	"813"	"100"
"33844"	"45"	"100"
"33845"	"813"	"100"
"33846"	"698"	"100"
"33847"	"698"	"100"
"33848"	"698"	"100"
"33849"	"150"	"60"
"33850"	"676"	"100"
"33851"	"813"	"100"
"33852"	"698"	"100"
"33853"	"698"	"100"
"33854"	"698"	"100"
"33855"	"698"	"100"
"33856"	"698"	"100"
"33857"	"698"	"100"
"33858"	"698"	"100"
"33859"	"526"	"90"
"33860"	"813"	"100"
"33861"	"698"	"60"
"33862"	"813"	"100"
"33863"	"813"	"100"
"33864"	"813"	"100"
"33865"	"813"	"100"
"33866"	"394"	"100"
"33867"	"394"	"100"
"33869"	"813"	"100"
"33873"	"813"	"100"
"33874"	"698"	"100"
"33875"	"813"	"100"
"33876"	"813"	"100"
"33877"	"813"	"100"
"33878"	"813"	"100"
"33879"	"698"	"100"
"33880"	"698"	"100"
"33881"	"813"	"100"
"33882"	"813"	"100"
"33883"	"813"	"100"
"33887"	"813"	"100"
"33888"	"698"	"100"
"33889"	"698"	"100"
"33890"	"813"	"100"
"33892"	"598"	"60"
"33893"	"244"	"80"
"33895"	"330"	"60"
"33896"	"409"	"80"
"33899"	"791"	"100"
"33900"	"856"	"60"
"33901"	"446"	"90"
"33902"	"754"	"90"
"33903"	"409"	"90"
"33905"	"343"	"80"
"33906"	"37"	"90"
"33907"	"344"	"80"
"33908"	"754"	"90"
"33909"	"61"	"90"
"33910"	"177"	"90"
"33914"	"404"	"100"
"33915"	"404"	"100"
"33916"	"178"	"80"
"33918"	"598"	"90"
"33919"	"124"	"100"
"33920"	"882"	"100"
"33921"	"308"	"80"
"33922"	"868"	"90"
"33925"	"551"	"100"
"33927"	"848"	"100"
"33928"	"849"	"100"
"33929"	"281"	"60"
"33930"	"698"	"100"
"33931"	"201"	"100"
"33934"	"537"	"100"
"33935"	"350"	"100"
"33936"	"698"	"100"
"33937"	"698"	"100"
"33938"	"281"	"60"
"33939"	"182"	"90"
"33940"	"680"	"60"
"33942"	"537"	"100"
"33943"	"550"	"100"
"33944"	"285"	"90"
"33945"	"825"	"100"
"33946"	"537"	"100"
"33947"	"45"	"60"
"33948"	"383"	"90"
"33949"	"43"	"90"
"33950"	"285"	"60"
"33951"	"285"	"100"
"33952"	"55"	"90"
"33953"	"151"	"90"
"33954"	"181"	"90"
"33955"	"255"	"90"
"33956"	"634"	"90"
"33957"	"56"	"90"
"33958"	"698"	"100"
"33959"	"698"	"100"
"33960"	"699"	"60"
"33961"	"698"	"100"
"33962"	"698"	"100"
"33963"	"537"	"100"
"33965"	"718"	"90"
"33966"	"848"	"90"
"33967"	"863"	"100"
"33969"	"151"	"60"
"33970"	"260"	"100"
"33971"	"805"	"100"
"33972"	"303"	"60"
"33973"	"779"	"100"
"33974"	"51"	"60"
"33981"	"61"	"60"
"33982"	"199"	"90"
"33983"	"113"	"90"
"33984"	"698"	"100"
"33985"	"537"	"100"
"33986"	"680"	"100"
"33987"	"698"	"100"
"33988"	"887"	"100"
"33989"	"142"	"80"
"33990"	"698"	"90"
"33994"	"698"	"100"
"33995"	"698"	"100"
"33996"	"383"	"100"
"33998"	"562"	"100"
"34001"	"698"	"100"
"34002"	"45"	"60"
"34004"	"698"	"100"
"34005"	"151"	"60"
"34006"	"151"	"60"
"34007"	"698"	"100"
"34008"	"826"	"100"
"34009"	"671"	"60"
"34010"	"151"	"60"
"34011"	"590"	"60"
"34012"	"12"	"100"
"34015"	"152"	"60"
"34016"	"391"	"90"
"34017"	"364"	"90"
"34020"	"486"	"60"
"34021"	"487"	"60"
"34023"	"801"	"90"
"34024"	"802"	"100"
"34025"	"303"	"60"
"34026"	"854"	"100"
"34027"	"718"	"60"
"34028"	"728"	"100"
"34030"	"734"	"80"
"34034"	"152"	"60"
"34036"	"290"	"60"
"34037"	"747"	"60"
"34038"	"374"	"80"
"34039"	"698"	"100"
"34040"	"180"	"100"
"34041"	"718"	"90"
"34042"	"151"	"60"
"34043"	"364"	"100"
"34045"	"821"	"90"
"34046"	"182"	"90"
"34047"	"698"	"100"
"34049"	"262"	"100"
"34051"	"698"	"100"
"34053"	"728"	"80"
"34057"	"473"	"90"
"34058"	"113"	"90"
"34059"	"152"	"90"
"34061"	"303"	"60"
"34062"	"780"	"100"
"34063"	"781"	"100"
"34064"	"24"	"90"
"34066"	"78"	"80"
"34068"	"413"	"100"
"34069"	"413"	"100"
"34074"	"152"	"100"
"34080"	"403"	"100"
"34083"	"150"	"100"
"34089"	"395"	"90"
"34093"	"180"	"100"
"34097"	"698"	"100"
"34098"	"158"	"90"
"34100"	"193"	"90"
"34101"	"113"	"90"
"34102"	"152"	"90"
"34103"	"330"	"90"
"34104"	"806"	"100"
"34105"	"169"	"100"
"34106"	"152"	"100"
"34107"	"413"	"100"
"34108"	"413"	"100"
"34109"	"113"	"90"
"34110"	"152"	"80"
"34111"	"395"	"60"
"34112"	"395"	"100"
"34113"	"728"	"90"
"34114"	"55"	"90"
"34115"	"27"	"60"
"34116"	"151"	"90"
"34117"	"41"	"100"
"34120"	"765"	"70"
"34122"	"41"	"60"
"34123"	"41"	"90"
"34124"	"41"	"90"
"34125"	"281"	"60"
"34128"	"303"	"60"
"34129"	"180"	"80"
"34130"	"383"	"60"
"34131"	"383"	"60"
"34132"	"719"	"90"
"34134"	"413"	"60"
"34135"	"413"	"60"
"34136"	"232"	"100"
"34137"	"601"	"60"
"34138"	"303"	"60"
"34139"	"885"	"80"
"34140"	"765"	"60"
"34144"	"580"	"60"
"34145"	"364"	"60"
"34146"	"699"	"60"
"34147"	"699"	"60"
"34149"	"601"	"100"
"34152"	"37"	"60"
"34154"	"61"	"90"
"34155"	"202"	"90"
"34156"	"588"	"100"
"34157"	"205"	"100"
"34159"	"182"	"90"
"34160"	"330"	"90"
"34161"	"950"	"100"
"34162"	"30"	"60"
"34163"	"238"	"60"
"34164"	"205"	"100"
"34166"	"400"	"100"
"34168"	"634"	"90"
"34169"	"400"	"90"
"34170"	"866"	"60"
"34171"	"152"	"90"
"34174"	"698"	"100"
"34175"	"698"	"100"
"34176"	"738"	"100"
"34177"	"698"	"100"
"34179"	"498"	"100"
"34180"	"594"	"90"
"34183"	"413"	"60"
"34184"	"413"	"60"
"34185"	"741"	"100"
"34186"	"205"	"100"
"34187"	"152"	"90"
"34188"	"558"	"60"
"34190"	"558"	"100"
"34193"	"285"	"90"
"34195"	"27"	"80"
"34196"	"748"	"60"
"34197"	"27"	"100"
"34198"	"193"	"60"
"34199"	"205"	"100"
"34200"	"413"	"100"
"34201"	"125"	"90"
"34202"	"205"	"100"
"34204"	"413"	"100"
"34205"	"383"	"60"
"34206"	"413"	"100"
"34208"	"754"	"60"
"34209"	"413"	"60"
"34210"	"413"	"60"
"34212"	"756"	"90"
"34213"	"413"	"100"
"34214"	"747"	"100"
"34215"	"747"	"100"
"34216"	"747"	"90"
"34217"	"747"	"90"
"34218"	"413"	"100"
"34219"	"152"	"90"
"34220"	"152"	"90"
"34221"	"844"	"60"
"34223"	"205"	"100"
"34224"	"465"	"90"
"34226"	"413"	"100"
"34227"	"413"	"100"
"34228"	"205"	"100"
"34229"	"718"	"100"
"34230"	"413"	"100"
"34232"	"151"	"90"
"34234"	"698"	"100"
"34235"	"698"	"100"
"34237"	"44"	"100"
"34239"	"151"	"90"
"34241"	"395"	"100"
"34242"	"583"	"80"
"34244"	"152"	"90"
"34245"	"718"	"60"
"34246"	"718"	"60"
"34247"	"150"	"70"
"34248"	"554"	"80"
"34249"	"583"	"90"
"34250"	"233"	"90"
"34251"	"584"	"90"
"34252"	"584"	"80"
"34253"	"262"	"90"
"34254"	"719"	"60"
"34256"	"413"	"100"
"34257"	"413"	"100"
"34259"	"152"	"90"
"34260"	"152"	"100"
"34261"	"151"	"90"
"34262"	"151"	"100"
"34263"	"484"	"100"
"34264"	"61"	"60"
"34265"	"205"	"100"
"34266"	"151"	"90"
"34267"	"160"	"90"
"34268"	"869"	"100"
"34269"	"152"	"90"
"34270"	"151"	"90"
"34271"	"151"	"100"
"34272"	"618"	"100"
"34273"	"205"	"100"
"34274"	"395"	"80"
"34275"	"849"	"90"
"34276"	"182"	"90"
"34277"	"181"	"90"
"34278"	"152"	"60"
"34279"	"402"	"90"
"34280"	"152"	"90"
"34281"	"363"	"90"
"34282"	"37"	"60"
"34283"	"182"	"90"
"34284"	"718"	"90"
"34285"	"727"	"90"
"34286"	"718"	"90"
"34287"	"462"	"90"
"34288"	"727"	"80"
"34289"	"330"	"90"
"34290"	"330"	"100"
"34291"	"718"	"90"
"34293"	"580"	"90"
"34295"	"868"	"80"
"34296"	"319"	"80"
"34297"	"718"	"90"
"34298"	"303"	"60"
"34299"	"37"	"90"
"34301"	"383"	"80"
"34303"	"205"	"100"
"34304"	"400"	"100"
"34306"	"27"	"90"
"34307"	"27"	"90"
"34308"	"37"	"90"
"34310"	"386"	"100"
"34311"	"152"	"60"
"34312"	"400"	"90"
"34313"	"377"	"80"
"34314"	"449"	"80"
"34315"	"386"	"100"
"34316"	"447"	"80"
"34319"	"152"	"100"
"34320"	"152"	"90"
"34321"	"37"	"90"
"34322"	"652"	"100"
"34324"	"653"	"60"
"34325"	"653"	"100"
"34326"	"838"	"100"
"34327"	"726"	"100"
"34328"	"594"	"100"
"34329"	"718"	"60"
"34330"	"205"	"100"
"34331"	"205"	"100"
"34332"	"151"	"100"
"34333"	"152"	"100"
"34334"	"594"	"90"
"34335"	"37"	"60"
"34338"	"330"	"100"
"34339"	"150"	"100"
"34340"	"867"	"90"
"34341"	"734"	"90"
"34342"	"633"	"100"
"34343"	"734"	"90"
"34344"	"152"	"100"
"34347"	"848"	"100"
"34349"	"401"	"90"
"34351"	"413"	"90"
"34352"	"181"	"60"
"34353"	"182"	"60"
"34354"	"395"	"100"
"34355"	"395"	"100"
"34356"	"181"	"90"
"34357"	"37"	"90"
"34358"	"152"	"100"
"34359"	"78"	"100"
"34360"	"718"	"90"
"34361"	"150"	"100"
"34362"	"152"	"100"
"34363"	"37"	"90"
"34364"	"583"	"90"
"34365"	"55"	"100"
"34366"	"37"	"90"
"34367"	"152"	"100"
"34368"	"151"	"90"
"34369"	"330"	"100"
"34370"	"152"	"90"
"34371"	"152"	"90"
"34372"	"152"	"90"
"34375"	"151"	"90"
"34376"	"330"	"100"
"34377"	"237"	"100"
"34378"	"151"	"100"
"34379"	"124"	"90"
"34380"	"151"	"90"
"34382"	"152"	"100"
"34383"	"750"	"90"
"34384"	"219"	"90"
"34385"	"802"	"100"
"34387"	"55"	"100"
"34388"	"151"	"100"
"34389"	"702"	"60"
"34391"	"152"	"100"
"34392"	"61"	"100"
"34393"	"551"	"90"
"34394"	"152"	"100"
"34395"	"825"	"100"
"34396"	"75"	"100"
"34397"	"61"	"90"
"34398"	"55"	"90"
"34401"	"61"	"60"
"34402"	"37"	"100"
"34403"	"61"	"90"
"34405"	"152"	"70"
"34406"	"152"	"90"
"34407"	"498"	"90"
"34409"	"653"	"90"
"34410"	"413"	"100"
"34411"	"413"	"100"
"34412"	"55"	"100"
"34413"	"55"	"90"
"34414"	"37"	"60"
"34415"	"37"	"90"
"34416"	"152"	"90"
"34417"	"734"	"100"
"34418"	"734"	"90"
"34419"	"323"	"70"
"34420"	"786"	"100"
"34421"	"185"	"100"
"34422"	"152"	"100"
"34425"	"633"	"100"
"34426"	"151"	"90"
"34427"	"262"	"80"
"34428"	"151"	"90"
"34429"	"63"	"100"
"34431"	"633"	"100"
"34434"	"31"	"100"
"34435"	"401"	"90"
"34436"	"401"	"90"
"34437"	"236"	"100"
"34438"	"71"	"100"
"34439"	"236"	"100"
"34440"	"614"	"90"
"34441"	"614"	"90"
"34442"	"44"	"100"
"34443"	"31"	"100"
"34444"	"395"	"90"
"34445"	"395"	"90"
"34446"	"182"	"90"
"34447"	"243"	"80"
"34448"	"177"	"100"
"34449"	"178"	"90"
"34450"	"37"	"100"
"34451"	"791"	"100"
"34452"	"634"	"100"
"34453"	"747"	"90"
"34454"	"45"	"100"
"34455"	"55"	"100"
"34456"	"868"	"100"
"34457"	"55"	"100"
"34458"	"37"	"100"
"34459"	"151"	"90"
"34460"	"152"	"100"
"34461"	"506"	"100"
"34462"	"818"	"100"
"34463"	"817"	"100"
"34464"	"416"	"100"
"34465"	"416"	"100"
"34466"	"818"	"90"
"34468"	"416"	"100"
"34469"	"416"	"100"
"34470"	"818"	"90"
"34472"	"262"	"100"
"34473"	"848"	"100"
"34475"	"325"	"100"
"34476"	"748"	"90"
"34477"	"61"	"90"
"34478"	"67"	"100"
"34479"	"751"	"90"
"34485"	"413"	"90"
"34486"	"649"	"60"
"34487"	"413"	"90"
"34488"	"413"	"100"
"34489"	"413"	"100"
"34490"	"653"	"100"
"34491"	"672"	"100"
"34492"	"67"	"90"
"34493"	"413"	"100"
"34494"	"820"	"90"
"34495"	"643"	"90"
"34496"	"633"	"100"
"34497"	"152"	"100"
"34498"	"152"	"90"
"34500"	"663"	"90"
"34501"	"403"	"100"
"34502"	"643"	"100"
"34503"	"152"	"90"
"34504"	"63"	"90"
"34505"	"51"	"80"
"34506"	"50"	"90"
"34507"	"401"	"100"
"34508"	"401"	"100"
"34509"	"151"	"90"
"34510"	"718"	"90"
"34511"	"46"	"90"
"34512"	"634"	"100"
"34513"	"633"	"100"
"34514"	"416"	"100"
"34515"	"416"	"100"
"34516"	"718"	"90"
"34519"	"152"	"100"
"34520"	"597"	"90"
"34521"	"413"	"100"
"34522"	"413"	"100"
"34523"	"416"	"100"
"34524"	"416"	"100"
"34525"	"633"	"100"
"34526"	"152"	"100"
"34527"	"413"	"100"
"34528"	"413"	"100"
"34529"	"387"	"100"
"34530"	"413"	"100"
"34531"	"37"	"60"
"34532"	"719"	"90"
"34533"	"416"	"60"
"34534"	"416"	"60"
"34535"	"413"	"100"
"34536"	"883"	"90"
"34537"	"180"	"60"
"34538"	"634"	"60"
"34539"	"633"	"100"
"34540"	"402"	"90"
"34541"	"394"	"90"
"34542"	"413"	"100"
"34543"	"55"	"90"
"34544"	"55"	"100"
"34545"	"113"	"100"
"34546"	"152"	"90"
"34547"	"413"	"100"
"34548"	"413"	"100"
"34549"	"152"	"100"
"34550"	"703"	"100"
"34551"	"718"	"90"
"34552"	"672"	"90"
"34553"	"193"	"80"
"34554"	"55"	"100"
"34555"	"633"	"100"
"34556"	"383"	"60"
"34557"	"858"	"90"
"34559"	"55"	"90"
"34560"	"852"	"90"
"34561"	"727"	"90"
"34562"	"37"	"60"
"34563"	"723"	"100"
"34564"	"765"	"90"
"34565"	"725"	"90"
"34566"	"64"	"100"
"34567"	"152"	"90"
"34568"	"718"	"90"
"34569"	"728"	"90"
"34570"	"199"	"100"
"34571"	"359"	"60"
"34572"	"37"	"100"
"34573"	"37"	"90"
"34574"	"486"	"60"
"34575"	"867"	"90"
"34576"	"37"	"60"
"34577"	"61"	"60"
"34578"	"748"	"90"
"34579"	"303"	"60"
"34580"	"742"	"100"
"34582"	"64"	"100"
"34583"	"35"	"90"
"34584"	"199"	"100"
"34585"	"706"	"100"
"34586"	"672"	"100"
"34587"	"308"	"90"
"34588"	"37"	"90"
"34589"	"37"	"90"
"34591"	"236"	"100"
"34592"	"309"	"90"
"34593"	"309"	"60"
"34594"	"35"	"60"
"34595"	"413"	"100"
"34596"	"37"	"100"
"34597"	"451"	"100"
"34599"	"37"	"60"
"34600"	"308"	"90"
"34601"	"591"	"100"
"34602"	"582"	"60"
"34603"	"451"	"100"
"34604"	"409"	"80"
"34605"	"413"	"100"
"34606"	"402"	"100"
"34607"	"394"	"90"
"34608"	"163"	"80"
"34609"	"413"	"100"
"34610"	"413"	"100"
"34611"	"125"	"80"
"34612"	"413"	"80"
"34614"	"582"	"90"
"34615"	"718"	"90"
"34616"	"403"	"80"
"34617"	"490"	"90"
"34618"	"582"	"90"
"34619"	"718"	"60"
"34620"	"95"	"100"
"34621"	"594"	"90"
"34622"	"588"	"90"
"34623"	"588"	"90"
"34624"	"158"	"100"
"34625"	"152"	"90"
"34626"	"669"	"100"
"34627"	"330"	"100"
"34628"	"175"	"60"
"34629"	"413"	"100"
"34630"	"413"	"100"
"34631"	"383"	"100"
"34632"	"383"	"100"
"34633"	"633"	"100"
"34634"	"446"	"90"
"34635"	"413"	"100"
"34636"	"739"	"60"
"34637"	"634"	"100"
"34638"	"633"	"100"
"34639"	"55"	"90"
"34640"	"653"	"100"
"34641"	"55"	"100"
"34642"	"55"	"90"
"34643"	"55"	"90"
"34645"	"727"	"90"
"34646"	"37"	"90"
"34647"	"560"	"100"
"34648"	"719"	"100"
"34649"	"554"	"90"
"34650"	"554"	"100"
"34651"	"719"	"90"
"34652"	"152"	"90"
"34653"	"551"	"100"
"34654"	"734"	"80"
"34655"	"160"	"90"
"34656"	"718"	"60"
"34657"	"151"	"90"
"34658"	"718"	"60"
"34659"	"402"	"90"
"34660"	"848"	"100"
"34661"	"747"	"60"
"34662"	"160"	"90"
"34663"	"682"	"90"
"34664"	"817"	"100"
"34665"	"383"	"90"
"34666"	"416"	"100"
"34667"	"416"	"100"
"34668"	"633"	"100"
"34669"	"554"	"100"
"34671"	"383"	"100"
"34672"	"383"	"90"
"34673"	"37"	"60"
"34674"	"634"	"60"
"34675"	"402"	"100"
"34676"	"383"	"90"
"34677"	"383"	"90"
"34678"	"63"	"90"
"34679"	"848"	"100"
"34680"	"751"	"100"
"34683"	"303"	"60"
"34684"	"633"	"100"
"34685"	"403"	"90"
"34686"	"63"	"90"
"34687"	"175"	"100"
"34688"	"152"	"100"
"34689"	"230"	"90"
"34690"	"633"	"100"
"34693"	"672"	"100"
"34694"	"792"	"90"
"34698"	"583"	"90"
"34699"	"583"	"90"
"34700"	"583"	"100"
"34701"	"583"	"90"
"34702"	"583"	"90"
"34703"	"672"	"90"
"34704"	"754"	"100"
"34705"	"383"	"60"
"34706"	"37"	"90"
"34708"	"754"	"100"
"34709"	"747"	"90"
"34710"	"150"	"60"
"34711"	"792"	"90"
"34712"	"401"	"100"
"34713"	"792"	"90"
"34714"	"64"	"90"
"34715"	"45"	"100"
"34716"	"44"	"100"
"34717"	"55"	"60"
"34718"	"44"	"90"
"34719"	"817"	"60"
"34720"	"349"	"60"
"34721"	"254"	"100"
"34722"	"37"	"100"
"34723"	"37"	"60"
"34724"	"37"	"90"
