"id"	"usagenote"	"POS"	"phraseolstruc"	"embededlex"	"othercharac"
"48233"	"(13)"	"78"	"Clit ProImpers V Prép Art NC"	"(28341,27078,28580)"	"(166)"
"48234"	"(13)"	"78"	"V Prép.Circ Art NC"	"(27178,48232)"	"(166)"
"48235"	""	"23"	""	""	""
"48236"	""	"23"	""	""	""
"48237"	""	"19"	""	""	""
"48238"	""	"19"	""	""	""
"48239"	""	"20"	"NC-NC"	"(33072,26957)"	"(28)"
"48240"	""	"20"	"NC-NC"	"(33071,26957)"	"(28)"
"48241"	""	"23"	""	""	""
"48242"	""	"23"	""	""	""
"48243"	""	"23"	""	""	""
"48244"	""	"23"	""	""	""
"48245"	""	"24"	""	""	""
"48246"	""	"19"	""	""	""
"48247"	""	"23"	""	""	""
"48248"	""	"23"	""	""	""
"48249"	""	"24"	""	""	""
"48250"	""	"20"	""	""	"(28)"
"48251"	""	"20"	""	""	"(28)"
"48252"	""	"23"	""	""	""
"48253"	""	"23"	""	""	""
"48254"	""	"23"	""	""	""
"48255"	""	"164"	"Art NC V."	"(49581,26509)"	"(166)"
"48256"	""	"20"	""	""	"(28)"
"48257"	""	"20"	""	""	"(26)"
"48258"	""	"20"	""	""	"(28)"
"48259"	""	"19"	""	""	""
"48260"	""	"78"	"Vpro Prép Art NC Adj"	"(33056,28777,35619)"	"(167)"
"48261"	""	"205"	"Art NC V Prép ProImpers ProRel V Adv."	"(26424,48322,31465,33056,29662)"	"(169)"
"48262"	""	"205"	"Art NC V Prép ProImpers ProRel V Adv."	"(30235,48322,31465,33056,29662)"	"(169)"
"48263"	""	"78"	"V Prép.Circ Art NC"	"(33056,28902)"	"(167)"
"48264"	""	"23"	""	""	""
"48265"	""	"23"	""	""	""
"48266"	""	"23"	""	""	""
"48267"	""	"23"	""	""	""
"48268"	""	"24"	""	""	""
"48269"	""	"19"	""	""	""
"48270"	""	"21"	"NC Prép NC"	"(29561,30748)"	"(26,167)"
"48271"	""	"24"	""	""	""
"48272"	""	"78"	"V Art NC (Prép.Dat_$2)"	"(28117,30274)"	"(166)"
"48273"	""	"78"	"V Art NC (Prép.Dat_$2)"	"(39321,30274)"	"(166)"
"48274"	""	"19"	""	""	""
"48275"	""	"20"	""	""	"(28)"
"48276"	""	"78"	"V Art NC"	"(47676,26926)"	"(166)"
"48277"	""	"78"	"V Art NC (Prép.Gén_$2)"	"(28117,34190)"	"(166)"
"48278"	""	"20"	""	""	"(28)"
"48279"	""	"78"	"V Art NC (Prép.Obl_$2)"	"(47676,28204)"	"(167)"
"48280"	""	"20"	""	""	"(28)"
"48281"	""	"78"	""	""	"(166)"
"48282"	""	"23"	""	""	""
"48283"	""	"78"	"V Art NC"	"(47676,28777)"	"(168)"
"48284"	""	"19"	""	""	""
"48285"	""	"20"	""	""	"(26)"
"48286"	""	"20"	""	""	"(28)"
"48287"	"(6)"	"20"	""	""	"(28)"
"48288"	""	"78"	"V Art NC"	"(47786,26619)"	"(166)"
"48289"	""	"20"	""	""	"(28,250)"
"48291"	""	"20"	""	""	"(28)"
"48292"	""	"20"	""	""	"(28,56)"
"48293"	""	"20"	""	""	"(28,56)"
"48294"	""	"78"	"V Art NC"	"(47848,28267)"	"(166)"
"48295"	""	"81"	""	""	""
"48296"	""	"20"	""	""	"(26)"
"48297"	""	"20"	""	""	"(28)"
"48298"	""	"86"	""	""	""
"48299"	""	"24"	""	""	""
"48300"	"(10)"	"23"	""	""	""
"48301"	""	"22"	"Prép NC"	"(29127)"	"(32,167,201)"
"48302"	""	"22"	"Prép Art NC"	"(27495)"	"(32,166)"
"48303"	""	"19"	""	""	""
"48304"	""	"21"	"Art NC Adj"	"(26660,49410)"	"(32,166)"
"48305"	""	"229"	""	""	""
"48306"	""	"24"	""	""	""
"48307"	""	"78"	"V Art NC"	"(39027,28267)"	"(166)"
"48308"	""	"20"	""	""	"(28)"
"48309"	""	"20"	""	""	"(28)"
"48310"	""	"78"	"AdvNég V Art LocN"	"(48619,47676,28099,34235)"	"(166)"
"48311"	""	"19"	""	""	"(139,147)"
"48312"	""	"23"	""	""	""
"48313"	""	"23"	""	""	""
"48314"	""	"20"	""	""	"(28)"
"48315"	""	"20"	""	""	"(26)"
"48316"	""	"20"	""	""	"(26)"
"48317"	""	"20"	""	""	"(26)"
"48318"	""	"23"	""	""	""
"48319"	""	"23"	""	""	""
"48320"	""	"20"	""	""	"(28)"
"48321"	""	"23"	""	""	""
"48322"	""	"23"	""	""	""
"48323"	""	"164"	"V Adv !"	"(27137,48990)"	"(34,166,131)"
"48324"	""	"164"	"V Adv"	"(27137,48990)"	"(32,166,131)"
"48325"	""	"23"	""	""	""
"48326"	"(6)"	"20"	""	""	"(28)"
"48327"	""	"24"	""	""	""
"48328"	""	"155"	"Conj Adv"	"(29032,28307)"	"(32,166)"
"48329"	""	"155"	""	""	"(32,166)"
"48330"	""	"22"	"Prép ProImpers"	"(28225,29678)"	"(32,166)"
"48331"	""	"20"	""	""	"(26)"
"48332"	""	"24"	""	""	""
"48333"	""	"23"	""	""	""
"48334"	""	"19"	""	""	"(32)"
"48335"	""	"23"	""	""	""
"48336"	""	"23"	""	""	""
"48337"	""	"23"	""	""	""
"48338"	""	"23"	""	""	""
"48339"	""	"23"	""	""	""
"48340"	""	"23"	""	""	""
"48341"	""	"20"	""	""	"(28)"
"48342"	""	"63"	""	""	""
"48343"	""	"64"	""	""	""
"48344"	""	"64"	""	""	""
"48345"	""	"23"	""	""	""
"48346"	""	"20"	""	""	"(28)"
"48347"	""	"20"	""	""	"(26)"
"48348"	""	"23"	""	""	""
"48349"	""	"23"	""	""	""
"48350"	""	"23"	""	""	""
"48351"	""	"23"	""	""	""
"48352"	""	"23"	""	""	""
"48353"	""	"20"	""	""	"(26,50)"
"48354"	""	"23"	""	""	"(156)"
"48355"	""	"24"	""	""	""
"48356"	""	"23"	""	""	""
"48357"	""	"19"	""	""	""
"48358"	""	"19"	""	""	""
"48359"	""	"23"	""	""	""
"48360"	""	"23"	""	""	""
"48361"	""	"23"	""	""	""
"48362"	""	"24"	""	""	""
"48363"	""	"24"	""	""	""
"48364"	""	"22"	"Prép V"	"(28907,48241)"	"(32,166)"
"48365"	""	"63"	""	""	""
"48366"	""	"23"	""	""	""
"48367"	""	"23"	""	""	""
"48368"	""	"23"	""	""	""
"48369"	""	"23"	""	""	""
"48370"	""	"23"	""	""	""
"48371"	""	"63"	""	""	""
"48372"	""	"63"	""	""	""
"48373"	""	"63"	""	""	""
"48374"	""	"20"	""	""	"(26)"
"48375"	""	"22"	"Prép Art LocN"	"(44955,48096)"	"(31,166)"
"48376"	""	"21"	"NC Prép NC"	"(47709,37781)"	"(28,167,131)"
"48377"	""	"24"	""	""	""
"48378"	""	"23"	""	""	""
"48379"	""	"63"	""	""	""
"48380"	""	"20"	""	""	"(26)"
"48381"	""	"20"	""	""	"(26)"
"48382"	""	"20"	""	""	"(28)"
"48383"	""	"23"	""	""	""
"48384"	""	"24"	""	""	""
"48385"	""	"23"	""	""	""
"48386"	""	"20"	""	""	"(28)"
"48387"	""	"23"	""	""	""
"48388"	""	"23"	""	""	""
"48389"	""	"23"	""	""	""
"48390"	""	"24"	""	""	""
"48391"	""	"20"	""	""	"(26)"
"48392"	""	"23"	""	""	""
"48393"	""	"23"	""	""	""
"48394"	"(10)"	"20"	""	""	"(28)"
"48395"	""	"20"	""	""	"(28)"
"48396"	""	"23"	""	""	""
"48397"	""	"23"	""	""	""
"48398"	""	"23"	""	""	""
"48399"	""	"23"	""	""	""
"48400"	""	"82"	""	""	""
"48401"	""	"82"	""	""	""
"48402"	""	"20"	""	""	"(26,50)"
"48403"	""	"20"	""	""	"(26,50)"
"48404"	""	"20"	""	""	"(26)"
"48405"	""	"24"	""	""	""
"48406"	""	"23"	""	""	""
"48407"	""	"19"	""	""	""
"48408"	"(8,160)"	"20"	""	""	"(28)"
"48409"	""	"82"	""	""	""
"48410"	""	"24"	""	""	""
"48411"	""	"20"	""	""	"(28)"
"48412"	""	"23"	""	""	""
"48413"	""	"20"	""	""	"(26)"
"48414"	""	"20"	""	""	"(26)"
"48415"	""	"19"	""	""	""
"48416"	""	"23"	""	""	""
"48417"	""	"19"	""	""	""
"48418"	""	"23"	""	""	""
"48419"	""	"19"	""	""	""
"48420"	""	"23"	""	""	""
"48421"	""	"20"	""	""	"(26)"
"48422"	""	"63"	""	""	""
"48423"	""	"20"	""	""	"(26)"
"48424"	""	"20"	""	""	"(28)"
"48425"	""	"23"	""	""	""
"48426"	""	"23"	""	""	""
"48427"	""	"20"	""	""	""
"48428"	""	"23"	""	""	""
"48429"	""	"21"	"NC Prép NC"	"(32189,47570,27058)"	"(166)"
"48430"	""	"19"	""	""	""
"48431"	"(10)"	"22"	"Prép Num NC"	"(27110,29836)"	"(31,166)"
"48432"	"(6)"	"20"	""	""	"(28)"
"48433"	""	"21"	"NC Prép.Circ Art NC"	"(26909,29836)"	"(168)"
"48434"	""	"21"	"NC Prép NC"	"(29836,33197)"	"(167)"
"48435"	""	"21"	"NC Adj"	"(29836,26724)"	"(168)"
"48436"	""	"21"	"NC Prép NC"	"(29836,41456)"	"(168)"
"48437"	""	"19"	""	""	""
"48438"	""	"23"	""	""	""
"48439"	""	"20"	""	""	"(28)"
"48440"	""	"20"	""	""	"(28)"
"48441"	""	"20"	""	""	"(28)"
"48442"	""	"83"	"Conj ProInter"	"(26832,29059)"	""
"48443"	""	"83"	""	""	""
"48444"	""	"63"	""	""	""
"48445"	""	"23"	""	""	""
"48446"	""	"23"	""	""	""
"48447"	"(61)"	"20"	""	""	"(26)"
"48448"	""	"19"	""	""	""
"48449"	""	"20"	""	""	"(26)"
"48450"	""	"19"	""	""	""
"48451"	""	"19"	""	""	""
"48452"	""	"19"	""	""	""
"48453"	""	"63"	""	""	""
"48454"	""	"23"	""	""	""
"48455"	""	"23"	""	""	""
"48456"	""	"20"	""	""	"(26)"
"48457"	"(105)"	"23"	""	""	""
"48458"	""	"19"	""	""	""
"48459"	""	"19"	""	""	""
"48460"	""	"19"	""	""	""
"48461"	""	"19"	""	""	""
"48462"	""	"19"	""	""	""
"48463"	""	"23"	""	""	""
"48464"	"(10)"	"20"	""	""	"(28)"
"48465"	""	"20"	""	""	"(28)"
"48466"	"(12)"	"19"	""	""	""
"48467"	""	"19"	""	""	""
"48468"	""	"23"	""	""	""
"48469"	""	"78"	"V Art NC"	"(43932,36501)"	"(166)"
"48470"	"(10)"	"21"	"NC Prép NC"	"(28868,48471)"	"(167)"
"48471"	"(10)"	"20"	""	""	""
"48472"	""	"19"	""	""	""
"48473"	"(12)"	"19"	""	""	""
"48474"	""	"23"	""	""	""
"48475"	""	"19"	""	""	""
"48476"	""	"63"	""	""	""
"48477"	""	"20"	""	""	"(26)"
"48478"	""	"21"	"NC NC"	"(29404,34059)"	"(28,168)"
"48479"	""	"21"	"NC Prép NC"	"(29404,29367)"	"(28,168)"
"48480"	""	"21"	"NC NC"	"(29404,46534)"	"(28,168)"
"48481"	""	"19"	""	""	""
"48482"	""	"21"	"NC NC"	"(41312,48484)"	"(28,167)"
"48483"	""	"21"	"NC Adj"	"(26459,48481)"	"(28,166)"
"48484"	""	"20"	""	""	"(28)"
"48485"	""	"19"	""	""	""
"48486"	""	"19"	""	""	""
"48487"	""	"19"	""	""	""
"48488"	""	"19"	""	""	""
"48489"	""	"19"	""	""	"(147)"
"48490"	""	"19"	""	""	""
"48491"	""	"19"	""	""	""
"48492"	""	"19"	""	""	""
"48493"	""	"19"	""	""	""
"48494"	""	"20"	""	""	"(26)"
"48495"	""	"19"	""	""	""
"48496"	""	"24"	""	""	""
"48497"	""	"19"	""	""	""
"48498"	""	"20"	""	""	"(28)"
"48499"	""	"20"	""	""	"(26)"
"48500"	""	"20"	""	""	"(26,50)"
"48501"	""	"20"	""	""	"(28)"
"48502"	""	"20"	""	""	"(28)"
"48503"	""	"20"	"NC-NC"	"(48500,48502)"	"(26,50)"
"48504"	""	"21"	"NC Adj"	"(48505,50171)"	"(28,167,50)"
"48505"	""	"20"	""	""	"(28,50)"
"48506"	""	"21"	"NC Adj"	"(48505,50172)"	"(28,167,50)"
"48507"	""	"21"	"NC Adj"	"(48500,48509)"	"(26,168,50)"
"48508"	""	"21"	"NC Adj"	"(34237,48509)"	"(26,167,50)"
"48509"	""	"19"	""	""	""
"48510"	""	"21"	"Num NC"	"(48512,28339)"	"(28,168,44,131)"
"48511"	""	"78"	"V PhNC NC"	"(43932,27200,26553)"	"(166)"
"48512"	""	"80"	""	""	""
"48513"	""	"64"	""	""	""
"48514"	""	"23"	""	""	""
"48515"	""	"19"	""	""	""
"48516"	""	"19"	""	""	""
"48517"	""	"23"	""	""	""
"48518"	""	"19"	""	""	""
"48519"	""	"21"	""	""	"(28,167)"
"48520"	"(61)"	"63"	""	""	""
"48521"	""	"20"	""	""	"(26)"
"48522"	""	"20"	""	""	"(28)"
"48523"	""	"20"	""	""	"(26)"
"48524"	""	"20"	""	""	"(26)"
"48525"	""	"20"	""	""	"(26)"
"48526"	""	"20"	""	""	"(26)"
"48527"	""	"21"	"NC Prép NC"	"(27411,27393)"	"(28,166)"
"48528"	""	"20"	""	""	"(26)"
"48529"	""	"23"	""	""	""
"48530"	""	"23"	""	""	""
"48531"	""	"23"	""	""	""
"48532"	""	"23"	""	""	""
"48533"	""	"23"	""	""	""
"48534"	""	"23"	""	""	""
"48535"	""	"23"	""	""	""
"48536"	""	"23"	""	""	""
"48537"	""	"23"	""	""	""
"48538"	""	"23"	""	""	""
"48539"	""	"19"	""	""	""
"48540"	""	"23"	""	""	""
"48541"	""	"23"	""	""	""
"48542"	""	"23"	""	""	""
"48543"	""	"23"	""	""	""
"48544"	""	"23"	""	""	""
"48545"	""	"23"	""	""	""
"48546"	""	"23"	""	""	""
"48547"	""	"23"	""	""	""
"48548"	""	"23"	""	""	""
"48549"	""	"24"	""	""	""
"48550"	""	"23"	""	""	""
"48551"	""	"23"	""	""	""
"48552"	""	"23"	""	""	""
"48553"	""	"23"	""	""	""
"48554"	""	"23"	""	""	""
"48555"	""	"24"	""	""	""
"48556"	""	"24"	""	""	""
"48557"	""	"23"	""	""	""
"48558"	""	"23"	""	""	""
"48559"	""	"23"	""	""	""
"48560"	""	"23"	""	""	""
"48561"	""	"23"	""	""	""
"48562"	""	"23"	""	""	""
"48563"	""	"23"	""	""	""
"48564"	"(7)"	"19"	""	""	""
"48565"	""	"20"	""	""	"(28)"
"48566"	""	"19"	""	""	""
"48567"	""	"19"	""	""	""
"48568"	""	"20"	""	""	"(26)"
"48569"	""	"19"	""	""	""
"48570"	""	"19"	""	""	""
"48571"	""	"19"	""	""	""
"48572"	"(6)"	"20"	""	""	"(28)"
"48573"	"(6)"	"20"	""	""	"(26)"
"48574"	""	"24"	""	""	""
"48575"	""	"21"	"NC LocPrép"	"(42227,49105)"	"(166,131)"
"48576"	""	"24"	""	""	""
"48577"	""	"20"	""	""	"(28,108)"
"48578"	""	"20"	""	""	"(26,108)"
"48579"	""	"20"	""	""	"(26)"
"48580"	""	"21"	"NC Prép NC"	"(29822,27771)"	"(26,168)"
"48581"	""	"21"	"Adj NC"	"(42957,28088)"	"(26,166)"
"48582"	""	"21"	"NC Prép NC"	"(28088,48583)"	"(26,166)"
"48583"	""	"20"	""	""	"(26)"
"48584"	""	"19"	""	""	"(147)"
"48585"	""	"19"	""	""	"(147)"
"48586"	""	"219"	""	""	""
"48587"	""	"20"	""	""	"(28,44)"
"48588"	""	"20"	""	""	"(26,44)"
"48589"	""	"23"	""	""	""
"48590"	""	"23"	""	""	""
"48591"	""	"23"	""	""	""
"48592"	""	"20"	""	""	"(26)"
"48593"	""	"20"	""	""	"(26)"
"48594"	""	"21"	"NC Adj"	"(48593,27847)"	"(26,166)"
"48595"	""	"19"	""	""	"(148)"
"48596"	""	"19"	""	""	"(148)"
"48597"	""	"19"	""	""	""
"48598"	""	"20"	""	""	"(26)"
"48599"	""	"63"	""	""	""
"48600"	""	"19"	""	""	""
"48601"	""	"20"	""	""	"(26)"
"48602"	""	"19"	""	""	""
"48603"	""	"80"	""	""	"(180)"
"48604"	""	"23"	""	""	""
"48605"	""	"23"	""	""	""
"48606"	""	"23"	""	""	""
"48607"	""	"23"	""	""	""
"48608"	""	"23"	""	""	""
"48609"	""	"23"	""	""	""
"48610"	""	"21"	"NC Adj"	"(26442,36982)"	"(166,98)"
"48611"	""	"164"	"AdvInter ProPers V ProPers V ($2) ?"	"(27400,48646,48638)"	"(167,98)"
"48612"	""	"19"	""	""	""
"48613"	""	"19"	""	""	""
"48614"	""	"22"	"Prép NC (Prép.Gén_$2)"	"(40138,34037)"	"(167)"
"48615"	""	"64"	""	""	""
"48616"	""	"22"	"Prép Num NC (Prép_$2)"	"(40138,27110,28674)"	"(166)"
"48617"	""	"22"	"Prép Art NC (Prép.Gén_$2)"	"(44955,28099,54731)"	"(166)"
"48618"	""	"64"	""	""	""
"48619"	""	"227"	"Adv $1 Adv"	"(28472,28675)"	""
"48620"	""	"22"	"Prép Num NC (Prép_$2)"	"(40138,27110,27166)"	"(93,166)"
"48621"	""	"227"	"Adv $1 Adv"	"(28472,37044)"	"(32)"
"48622"	""	"20"	""	""	"(28,47)"
"48623"	""	"23"	""	""	""
"48624"	""	"23"	""	""	""
"48625"	""	"78"	""	""	"(166)"
"48626"	""	"20"	""	""	"(26,50)"
"48627"	""	"20"	""	""	"(26,56)"
"48628"	"(5)"	"20"	""	""	"(28)"
"48630"	""	"20"	""	""	"(28,50)"
"48631"	""	"20"	""	""	"(26,50)"
"48632"	""	"20"	""	""	"(28)"
"48633"	""	"19"	""	""	""
"48634"	""	"20"	""	""	"(28,129)"
"48635"	""	"21"	"NC Prép.Circ NC"	"(39594,26703)"	"(28,166,129,72)"
"48636"	""	"23"	""	""	""
"48637"	""	"23"	""	""	""
"48638"	""	"23"	""	""	""
"48639"	""	"23"	""	""	"(125)"
"48640"	""	"23"	""	""	""
"48642"	""	"23"	""	""	""
"48643"	""	"23"	""	""	""
"48644"	""	"23"	""	""	""
"48645"	""	"20"	""	""	"(28,129)"
"48646"	""	"23"	""	""	""
"48647"	""	"63"	""	""	""
"48648"	""	"63"	""	""	""
"48649"	""	"20"	""	""	"(28)"
"48650"	""	"63"	""	""	""
"48651"	""	"20"	""	""	"(28)"
"48652"	""	"23"	""	""	""
"48653"	""	"23"	""	""	""
"48654"	""	"23"	""	""	""
"48655"	""	"24"	""	""	""
"48656"	""	"23"	""	""	""
"48657"	""	"20"	""	""	"(28)"
"48658"	""	"78"	"AdvNég V"	"(48619,42304)"	"(168)"
"48659"	""	"20"	""	""	"(28)"
"48660"	""	"24"	""	""	""
"48661"	""	"23"	""	""	""
"48662"	""	"23"	""	""	""
"48663"	""	"23"	""	""	""
"48664"	""	"23"	""	""	""
"48665"	""	"23"	""	""	"(156)"
"48666"	"(10)"	"23"	""	""	""
"48667"	""	"23"	""	""	""
"48668"	""	"23"	""	""	""
"48669"	""	"23"	""	""	""
"48670"	""	"23"	""	""	""
"48671"	"(10)"	"20"	""	""	"(26)"
"48672"	""	"24"	""	""	""
"48673"	""	"24"	""	""	""
"48674"	""	"24"	""	""	""
"48675"	""	"24"	""	""	""
"48676"	""	"23"	""	""	""
"48677"	""	"23"	""	""	""
"48678"	""	"20"	""	""	"(28)"
"48679"	""	"20"	""	""	"(28)"
"48680"	""	"21"	"NC NC"	"(36410,48679)"	"(28,166)"
"48681"	""	"20"	""	""	"(28)"
"48684"	""	"23"	""	""	""
"48685"	""	"23"	""	""	""
"48686"	""	"20"	""	""	"(26)"
"48687"	""	"23"	""	""	""
"48688"	""	"23"	""	""	""
"48689"	""	"23"	""	""	""
"48690"	""	"23"	""	""	""
"48691"	""	"23"	""	""	""
"48692"	""	"23"	""	""	""
"48693"	""	"24"	""	""	""
"48694"	""	"78"	"V Art NC (Prép.Gén_$2)"	"(48638,30274)"	"(166)"
"48695"	""	"81"	""	""	""
"48696"	""	"81"	""	""	""
"48697"	""	"23"	""	""	""
"48698"	""	"20"	""	""	"(26)"
"48699"	""	"227"	"Adv $1 Adv"	"(28472,47525)"	"(32)"
"48700"	""	"19"	""	""	""
"48701"	""	"78"	"V Art NC (Prép.Dat_$2)"	"(48638,28026)"	"(167)"
"48702"	""	"78"	"V Art NC (Prép.Dat_$2)"	"(48638,35015)"	"(166)"
"48703"	""	"78"	"V Art NC (Prép.Gén_$2)"	"(48638,26285)"	"(166)"
"48704"	""	"63"	""	""	""
"48705"	""	"20"	""	""	"(28)"
"48706"	""	"23"	""	""	""
"48707"	""	"21"	"Art NC LocPrép !"	"(28204,46315)"	"(34,168)"
"48708"	""	"23"	""	""	""
"48709"	""	"23"	""	""	""
"48710"	""	"205"	"V ProImpers V V, V ProImpers V V."	"(34123,26672,34765,34123,48711,26672,34765,48638)"	"(170)"
"48711"	""	"23"	""	""	""
"48712"	""	"20"	""	""	"(26)"
"48713"	""	"20"	""	""	"(26)"
"48714"	""	"20"	""	""	"(28)"
"48715"	""	"20"	""	""	"(26)"
"48716"	""	"78"	"V Art Adj NC Prép Art NC"	"(43316,28757,46413,35894)"	"(166)"
"48717"	""	"78"	""	""	"(166)"
"48718"	""	"23"	""	""	""
"48719"	""	"20"	""	""	"(28)"
"48721"	""	"23"	""	""	""
"48722"	"(10)"	"23"	""	""	""
"48723"	"(10)"	"23"	""	""	""
"48724"	"(10)"	"23"	""	""	""
"48725"	""	"20"	""	""	"(28)"
"48726"	"(10)"	"23"	""	""	""
"48727"	"(10)"	"23"	""	""	""
"48728"	""	"20"	""	""	"(28)"
"48729"	""	"20"	""	""	"(28)"
"48730"	""	"19"	""	""	""
"48731"	""	"19"	""	""	""
"48732"	""	"19"	""	""	""
"48733"	""	"20"	""	""	"(28)"
"48734"	""	"23"	""	""	""
"48735"	"(10)"	"23"	""	""	""
"48736"	"(10)"	"20"	""	""	"(28)"
"48737"	"(187,10)"	"20"	""	""	"(28)"
"48738"	""	"23"	""	""	""
"48739"	""	"19"	""	""	""
"48740"	""	"20"	""	""	"(26)"
"48741"	"(160)"	"23"	""	""	""
"48742"	""	"23"	""	""	""
"48743"	""	"78"	"V NC Adj (Prép_$2)"	"(39134,28204,46583)"	"(166,149)"
"48744"	""	"20"	""	""	"(26)"
"48745"	""	"19"	""	""	""
"48746"	"(10)"	"20"	""	""	"(28,131)"
"48747"	"(178)"	"23"	""	""	"(161)"
"48748"	""	"20"	""	""	"(28)"
"48749"	"(61)"	"20"	""	""	"(26)"
"48750"	""	"21"	"NC Adj"	"(26599,45237)"	"(166)"
"48751"	""	"78"	"LocV Art NC (Prép_$2_$3)"	"(41807,26599)"	"(166,131,156)"
"48752"	""	"20"	""	""	"(28)"
"48753"	""	"63"	""	""	""
"48754"	""	"63"	""	""	""
"48755"	""	"63"	""	""	""
"48756"	""	"20"	""	""	"(26)"
"48757"	""	"20"	""	""	"(26,55)"
"48758"	""	"20"	""	""	"(28)"
"48759"	""	"19"	""	""	""
"48760"	""	"20"	""	""	"(28)"
"48761"	""	"20"	""	""	"(26)"
"48762"	"(12)"	"20"	""	""	"(28)"
"48763"	"(12)"	"20"	""	""	"(26)"
"48764"	"(12)"	"19"	""	""	""
"48765"	"(10)"	"20"	""	""	"(28)"
"48766"	""	"19"	""	""	""
"48767"	""	"20"	""	""	"(26)"
"48768"	""	"20"	""	""	"(28)"
"48769"	""	"20"	""	""	"(28)"
"48770"	"(6)"	"20"	""	""	"(26)"
"48771"	"(10)"	"20"	""	""	"(26)"
"48772"	""	"78"	"V Adv"	"(30017,35145)"	"(166)"
"48773"	""	"23"	""	""	""
"48774"	""	"20"	""	""	"(26)"
"48775"	""	"23"	""	""	"(131)"
"48777"	""	"19"	""	""	""
"48778"	""	"20"	""	""	""
"48779"	"(6)"	"19"	""	""	""
"48780"	""	"23"	""	""	""
"48781"	""	"20"	""	""	"(28)"
"48782"	""	"23"	""	""	""
"48783"	""	"20"	""	""	"(28)"
"48784"	""	"23"	""	""	""
"48785"	""	"20"	""	""	""
"48786"	""	"19"	""	""	""
"48787"	""	"20"	""	""	"(26)"
"48788"	""	"23"	""	""	""
"48789"	""	"23"	""	""	""
"48790"	""	"20"	""	""	"(28)"
"48791"	""	"23"	""	""	""
"48792"	""	"24"	""	""	""
"48793"	""	"19"	""	""	""
"48794"	""	"20"	""	""	"(26)"
"48795"	""	"24"	""	""	""
"48796"	""	"23"	""	""	""
"48797"	""	"21"	"NC Adj"	"(29404,44474)"	"(28,166)"
"48798"	""	"20"	""	""	"(28)"
"48799"	""	"21"	"NC Adj"	"(29404,48802)"	"(28,168)"
"48800"	""	"21"	""	""	"(28,167)"
"48801"	""	"20"	""	""	"(26)"
"48802"	""	"19"	""	""	""
"48803"	""	"23"	""	""	""
"48804"	""	"23"	""	""	""
"48805"	""	"23"	""	""	""
"48806"	""	"19"	""	""	""
"48807"	""	"19"	""	""	""
"48808"	""	"19"	""	""	""
"48809"	""	"23"	""	""	""
"48810"	""	"86"	""	""	""
"48811"	"(10)"	"23"	""	""	""
"48812"	""	"21"	"NC Prép NC"	"(28190,47940)"	"(26,168)"
"48813"	""	"194"	"Prép V Prép NC"	"(26886,48833)"	"(90,170,173)"
"48814"	""	"23"	""	""	""
"48815"	""	"23"	""	""	""
"48816"	""	"23"	""	""	""
"48817"	""	"23"	""	""	""
"48818"	""	"23"	""	""	""
"48819"	""	"23"	""	""	""
"48820"	""	"23"	""	""	""
"48821"	""	"23"	""	""	""
"48822"	""	"20"	""	""	"(26)"
"48823"	""	"20"	""	""	"(28)"
"48824"	""	"20"	""	""	"(28)"
"48825"	""	"20"	""	""	"(28)"
"48826"	""	"20"	""	""	"(26)"
"48827"	""	"20"	""	""	"(28)"
"48828"	""	"24"	""	""	""
"48829"	""	"23"	""	""	""
"48830"	""	"19"	""	""	""
"48831"	"(6)"	"20"	""	""	"(26)"
"48832"	""	"20"	""	""	"(28)"
"48833"	""	"20"	""	""	"(26)"
"48834"	""	"23"	""	""	""
"48835"	""	"20"	""	""	"(26,55)"
"48836"	""	"20"	""	""	"(26,55)"
"48837"	""	"20"	""	""	"(26)"
"48838"	""	"20"	""	""	"(26)"
"48839"	""	"63"	""	""	""
"48840"	""	"63"	""	""	""
"48841"	""	"19"	""	""	""
"48842"	""	"23"	""	""	""
"48843"	""	"23"	""	""	""
"48844"	""	"23"	""	""	""
"48845"	""	"23"	""	""	""
"48846"	""	"23"	""	""	""
"48848"	""	"19"	""	""	""
"48849"	""	"23"	""	""	""
"48850"	""	"23"	""	""	""
"48851"	""	"20"	""	""	"(28)"
"48852"	""	"20"	""	""	"(28)"
"48853"	""	"78"	"V Art NC"	"(28937,29404)"	"(168)"
"48854"	""	"21"	"NC Prép NC"	"(29766,30745)"	"(26,168)"
"48855"	""	"21"	""	""	"(26,166)"
"48856"	""	"205"	"LocV."	"(48853)"	"(170,173)"
"48857"	""	"21"	"NC Adj"	"(29766,34324)"	"(26,168)"
"48858"	""	"20"	""	""	"(26)"
"48859"	""	"22"	"Prép Adj NC"	"(48860,27485)"	"(32,166)"
"48860"	""	"230"	""	""	""
"48861"	""	"22"	"Prép Adj NC"	"(48860,28238)"	"(32,166)"
"48862"	""	"21"	""	""	"(28,166,129)"
"48863"	""	"21"	""	""	"(28,166,129,131)"
"48865"	""	"19"	""	""	""
"48866"	""	"22"	"Prép V"	"(43979)"	"(32,166,76)"
"48867"	""	"19"	""	""	""
"48868"	""	"19"	""	""	""
"48869"	"(187)"	"20"	""	""	"(28)"
"48870"	"(187)"	"20"	""	""	"(28)"
"48872"	""	"21"	"Adj NC"	"(38245,33207)"	"(28,166,129)"
"48873"	""	"21"	"NC Adj"	"(33207,48865)"	"(28,166,129,131)"
"48874"	"(10,5)"	"23"	""	""	""
