"id"	"example"	"occurrence"	"position"	"%"
"49764"	"21530"	"19,30;"	"1"	"100"
"49765"	"24784"	"178,187;"	"0"	"100"
"49766"	"24789"	"168,174;"	"0"	"100"
"49767"	"14120"	"49,56;"	"0"	"100"
"49768"	"1293"	"63,68;"	"0"	"100"
"49769"	"3399"	"42,47;"	"0"	"100"
"49770"	"14195"	"433,441;"	"0"	"100"
"49771"	"24808"	"531,548;"	"0"	"100"
"49772"	"24769"	"34,48;252,267;"	"0"	"100"
"49773"	"14052"	"44,59;"	"0"	"100"
"49774"	"24809"	"16,30;"	"0"	"100"
"49775"	"24812"	"142,158;"	"0"	"100"
"49776"	"24814"	"16,19;26,29;37,40;"	"0"	"100"
"49777"	"24814"	"53,57;"	"0"	"100"
"49778"	"24819"	"341,341;342,347;348,348;"	"0"	"100"
"49779"	"2071"	"309,313;"	"0"	"100"
"49780"	"20647"	"50,54;"	"0"	"100"
"49781"	"11526"	"48,57;"	"0"	"100"
"49782"	"24833"	"67,71;77,81;"	"0"	"100"
"49783"	"24287"	"280,293;"	"0"	"100"
"49784"	"20125"	"28,40;"	"0"	"100"
"49785"	"24840"	"172,189;"	"0"	"100"
"49786"	"14968"	"217,227;"	"0"	"100"
"49786"	"15757"	"31,38;"	"1"	"100"
"49786"	"24613"	"74,81;"	"2"	"100"
"49787"	"23102"	"222,227;"	"0"	"100"
"49788"	"24845"	"269,275;"	"0"	"100"
"49789"	"15023"	"197,203;"	"0"	"100"
"49790"	"20491"	"57,62;"	"0"	"100"
"49791"	"24848"	"21,29;"	"0"	"100"
"49792"	"4726"	"37,48;"	"0"	"100"
"49793"	"24853"	"78,81;"	"0"	"100"
"49794"	"24857"	"102,110;"	"0"	"100"
"49795"	"4284"	"101,106;"	"0"	"100"
"49796"	"23002"	"230,235;"	"0"	"100"
"49797"	"24862"	"298,311;"	"0"	"100"
"49798"	"20166"	"179,187;"	"0"	"100"
"49799"	"24576"	"155,162;"	"0"	"100"
"49799"	"24859"	"123,129;"	"1"	"100"
"49800"	"24856"	"137,146;"	"0"	"100"
"49801"	"21319"	"63,71;"	"0"	"100"
"49802"	"24866"	"33,43;"	"0"	"100"
"49803"	"24864"	"258,263;"	"0"	"100"
"49805"	"24868"	"127,133;"	"0"	"100"
"49806"	"24870"	"78,91;"	"0"	"100"
"49807"	"24869"	"44,55;"	"0"	"100"
"49808"	"24880"	"148,154;"	"0"	"100"
"49809"	"15916"	"68,73;"	"0"	"100"
"49809"	"15431"	"161,166;"	"1"	"100"
"49809"	"15470"	"66,71;"	"2"	"100"
"49810"	"15750"	"23,33;"	"0"	"100"
"49811"	"8381"	"30,38;"	"0"	"100"
"49811"	"9545"	"324,332;"	"1"	"100"
"49812"	"9538"	"68,73;"	"0"	"100"
"49813"	"24874"	"39,47;"	"0"	"100"
"49814"	"24876"	"184,188;"	"0"	"100"
"49815"	"24875"	"113,119;"	"0"	"100"
"49816"	"6142"	"87,94;"	"0"	"100"
"49817"	"24877"	"248,254;"	"0"	"100"
"49818"	"24879"	"68,74;"	"0"	"100"
"49819"	"24878"	"44,49;"	"0"	"100"
"49820"	"9844"	"201,204;"	"0"	"100"
"49820"	"24881"	"156,159;"	"1"	"100"
"49821"	"4287"	"22,30;"	"0"	"100"
"49823"	"20199"	"53,64;"	"0"	"100"
"49824"	"24886"	"102,110;"	"0"	"100"
"49825"	"24893"	"109,115;"	"1"	"100"
"49826"	"9469"	"72,86;"	"0"	"100"
"49827"	"2317"	"46,55;"	"0"	"100"
"49828"	"8748"	"550,561;"	"0"	"100"
"49829"	"5090"	"404,413;"	"0"	"100"
"49830"	"24901"	"79,84;"	"0"	"100"
"49831"	"1665"	"156,165;"	"0"	"100"
"49832"	"18481"	"84,95;"	"0"	"100"
"49833"	"1575"	"168,173;"	"0"	"100"
"49833"	"29631"	"77,81;"	"1"	"100"
"49833"	"29639"	"45,50;"	"2"	"100"
"49834"	"24907"	"339,350;"	"0"	"100"
"49835"	"3460"	"131,139;"	"0"	"100"
"49836"	"4173"	"156,166;"	"0"	"100"
"49837"	"9348"	"33,39;"	"0"	"100"
"49838"	"11330"	"272,281;"	"0"	"100"
"49839"	"24918"	"201,208;"	"0"	"100"
"49840"	"19902"	"121,132;"	"0"	"100"
"49841"	"29640"	"112,117;"	"0"	"100"
"49841"	"29641"	"65,69;"	"1"	"100"
"49841"	"24925"	"116,120;"	"2"	"100"
"49842"	"19116"	"248,254;"	"0"	"100"
"49843"	"14081"	"461,469;"	"0"	"100"
"49844"	"24926"	"278,289;"	"0"	"100"
"49845"	"5282"	"444,449;"	"0"	"100"
"49846"	"4287"	"119,123;"	"0"	"100"
"49847"	"47"	"146,152;"	"0"	"100"
"49848"	"24929"	"204,214;"	"0"	"100"
"49849"	"24928"	"35,45;"	"0"	"100"
"49850"	"24940"	"20,28;"	"0"	"100"
"49850"	"24931"	"62,69;"	"1"	"100"
"49850"	"24948"	"19,26;"	"2"	"100"
"49850"	"24949"	"72,79;"	"3"	"100"
"49850"	"24951"	"27,34;"	"4"	"100"
"49851"	"24932"	"22,31;"	"0"	"100"
"49852"	"24928"	"23,30;"	"0"	"100"
"49853"	"7486"	"85,91;"	"0"	"100"
"49853"	"1068"	"189,195;"	"1"	"100"
"49854"	"24945"	"89,98;"	"0"	"100"
"49855"	"15312"	"251,255;"	"0"	"100"
"49856"	"11614"	"45,52;"	"0"	"100"
"49857"	"24953"	"35,44;"	"0"	"100"
"49858"	"4629"	"77,84;"	"0"	"100"
"49859"	"24957"	"111,118;"	"1"	"100"
"49860"	"113"	"25,32;"	"0"	"100"
"49860"	"4640"	"131,139;"	"1"	"100"
"49860"	"18312"	"147,154;"	"2"	"100"
"49861"	"15175"	"116,123;"	"0"	"100"
"49861"	"15042"	"51,59;"	"1"	"100"
"49862"	"24958"	"176,184;"	"0"	"100"
"49863"	"24959"	"143,153;"	"0"	"100"
"49864"	"24960"	"194,202;"	"0"	"100"
"49865"	"24964"	"69,83;"	"0"	"100"
"49866"	"7350"	"138,148;"	"0"	"100"
"49867"	"6260"	"103,109;"	"0"	"100"
"49868"	"24966"	"56,62;"	"0"	"100"
"49869"	"24979"	"95,104;"	"0"	"100"
"49870"	"24982"	"174,180;"	"0"	"100"
"49871"	"1481"	"70,76;"	"0"	"100"
"49872"	"24988"	"98,106;"	"0"	"100"
"49873"	"24996"	"519,530;"	"0"	"100"
"49873"	"30483"	"181,192;"	"1"	"100"
"49874"	"2194"	"30,36;"	"0"	"100"
"49875"	"24998"	"257,270;"	"0"	"100"
"49876"	"25000"	"57,75;"	"0"	"100"
"49877"	"25001"	"16,22;"	"0"	"100"
"49878"	"25003"	"135,139;"	"0"	"100"
"49879"	"22126"	"85,87;"	"0"	"100"
"49880"	"25002"	"143,161;"	"0"	"100"
"49881"	"25004"	"36,54;"	"0"	"100"
"49882"	"25005"	"79,82;"	"0"	"100"
"49883"	"9951"	"86,89;"	"0"	"100"
"49884"	"5285"	"111,120;"	"0"	"100"
"49885"	"25006"	"179,188;"	"0"	"100"
"49886"	"25007"	"51,60;"	"0"	"100"
"49887"	"25009"	"154,163;"	"0"	"100"
"49888"	"10980"	"215,224;"	"0"	"100"
"49889"	"23172"	"322,330;"	"0"	"100"
"49890"	"9863"	"27,36;"	"0"	"100"
"49891"	"25012"	"146,150;"	"0"	"100"
"49892"	"1046"	"213,222;"	"0"	"100"
"49893"	"1316"	"170,175;"	"0"	"100"
"49894"	"25016"	"46,51;"	"0"	"100"
"49895"	"25017"	"34,46;"	"0"	"100"
"49896"	"25015"	"97,108;"	"0"	"100"
"49897"	"6572"	"20,30;"	"0"	"100"
"49898"	"25019"	"53,62;"	"0"	"100"
"49899"	"25021"	"83,86;"	"0"	"100"
"49900"	"25018"	"116,120;"	"0"	"100"
"49901"	"25020"	"71,84;"	"0"	"100"
"49902"	"25023"	"150,159;"	"0"	"100"
"49902"	"1666"	"211,218;"	"1"	"100"
"49903"	"2176"	"179,188;"	"0"	"100"
"49904"	"25024"	"34,46;"	"0"	"100"
"49905"	"25025"	"134,146;"	"0"	"100"
"49906"	"25027"	"229,236;"	"0"	"100"
"49907"	"11241"	"156,168;"	"0"	"100"
"49908"	"25030"	"107,115;"	"0"	"100"
"49909"	"25031"	"49,56;"	"0"	"100"
"49910"	"25033"	"64,72;"	"0"	"100"
"49911"	"4876"	"217,225;"	"0"	"100"
"49912"	"24513"	"205,214;"	"0"	"100"
"49913"	"19348"	"403,409;"	"0"	"100"
"49914"	"2570"	"100,107;"	"0"	"100"
"49915"	"25037"	"250,264;"	"0"	"100"
"49916"	"11265"	"320,326;"	"0"	"100"
"49917"	"25038"	"105,110;"	"0"	"100"
"49918"	"16090"	"138,152;"	"0"	"100"
"49919"	"6506"	"529,538;"	"0"	"100"
"49919"	"4082"	"189,197;"	"1"	"100"
"49920"	"3879"	"50,56;"	"0"	"100"
"49921"	"836"	"425,440;"	"0"	"100"
"49921"	"7357"	"186,202;"	"1"	"100"
"49921"	"2190"	"443,459;"	"2"	"100"
"49922"	"9605"	"30,41;"	"0"	"100"
"49923"	"10218"	"66,72;"	"0"	"100"
"49924"	"25039"	"51,56;"	"0"	"100"
"49924"	"10836"	"78,83;"	"1"	"100"
"49925"	"25040"	"311,323;"	"0"	"100"
"49926"	"25041"	"370,382;"	"0"	"100"
"49927"	"8190"	"147,153;"	"0"	"100"
"49928"	"4407"	"36,41;"	"0"	"100"
"49929"	"7384"	"106,113;"	"0"	"100"
"49930"	"25043"	"32,39;"	"0"	"100"
"49931"	"6261"	"98,104;"	"0"	"100"
"49933"	"25046"	"106,112;"	"0"	"100"
"49934"	"5464"	"43,52;"	"0"	"100"
"49935"	"25050"	"114,117;"	"0"	"100"
"49936"	"2528"	"58,65;"	"0"	"100"
"49937"	"25058"	"402,410;"	"0"	"100"
"49938"	"25061"	"203,210;"	"0"	"100"
"49939"	"3182"	"146,153;"	"0"	"100"
"49940"	"18755"	"191,202;"	"0"	"100"
"49940"	"9016"	"221,232;"	"1"	"100"
"49940"	"22196"	"81,92;"	"2"	"100"
"49941"	"2975"	"180,186;"	"0"	"100"
"49942"	"12338"	"86,97;"	"0"	"100"
"49943"	"25077"	"47,59;"	"0"	"100"
"49944"	"25079"	"99,111;"	"0"	"100"
"49945"	"25083"	"124,129;"	"0"	"100"
"49946"	"25084"	"84,98;"	"0"	"100"
"49947"	"24882"	"89,95;"	"0"	"100"
"49948"	"1427"	"43,48;"	"0"	"100"
"49949"	"23307"	"172,180;"	"0"	"100"
"49950"	"796"	"76,81;"	"0"	"100"
"49951"	"4848"	"31,36;"	"0"	"100"
"49952"	"25088"	"95,100;"	"0"	"100"
"49953"	"519"	"233,241;"	"0"	"100"
"49954"	"25089"	"29,36;"	"0"	"100"
"49955"	"300"	"175,184;"	"0"	"100"
"49955"	"7696"	"118,127;"	"1"	"100"
"49955"	"223"	"144,153;"	"2"	"100"
"49956"	"12023"	"271,275;"	"0"	"100"
"49956"	"241"	"107,111;"	"1"	"100"
"49957"	"7272"	"188,195;"	"0"	"100"
"49958"	"21886"	"100,107;"	"0"	"100"
"49959"	"25098"	"99,110;"	"0"	"100"
"49960"	"4047"	"296,303;"	"0"	"100"
"49961"	"12514"	"70,80;"	"0"	"100"
"49962"	"25106"	"159,166;"	"0"	"100"
"49963"	"25108"	"16,27;"	"0"	"100"
"49964"	"25107"	"43,57;"	"0"	"100"
"49964"	"25111"	"230,241;"	"1"	"100"
"49965"	"25112"	"171,182;"	"0"	"100"
"49966"	"250"	"128,136;"	"0"	"100"
"49967"	"25115"	"231,239;"	"0"	"100"
"49968"	"25114"	"57,66;"	"0"	"100"
"49969"	"25116"	"91,95;"	"0"	"100"
"49970"	"24112"	"144,151;"	"0"	"100"
"49971"	"25119"	"80,87;"	"0"	"100"
"49972"	"1100"	"66,72;"	"0"	"100"
"49972"	"1936"	"375,381;"	"1"	"100"
"49973"	"25123"	"36,50;"	"0"	"100"
"49975"	"11882"	"21,31;"	"0"	"100"
"49976"	"8487"	"87,98;"	"0"	"100"
"49976"	"23141"	"57,68;"	"1"	"100"
"49976"	"10376"	"171,182;"	"2"	"100"
"49976"	"10379"	"194,205;"	"3"	"100"
"49976"	"20476"	"361,372;"	"4"	"100"
"49976"	"11567"	"219,230;"	"5"	"100"
"49977"	"25133"	"94,97;"	"0"	"100"
"49978"	"22193"	"127,133;"	"0"	"100"
"49979"	"17451"	"19,22;"	"0"	"100"
"49980"	"14712"	"89,95;"	"0"	"100"
"49981"	"4655"	"203,208;"	"0"	"100"
"49982"	"10313"	"67,81;"	"0"	"100"
"49984"	"25141"	"229,237;"	"0"	"100"
"49986"	"22487"	"44,49;"	"0"	"100"
"49987"	"7290"	"214,218;"	"0"	"100"
"49988"	"25150"	"239,241;"	"0"	"100"
"49989"	"8984"	"122,126;"	"0"	"100"
"49990"	"19377"	"115,120;"	"0"	"100"
"49991"	"8420"	"88,94;"	"0"	"100"
"49992"	"4586"	"237,246;"	"0"	"100"
"49992"	"12761"	"51,60;"	"1"	"100"
"49993"	"1095"	"19,28;"	"0"	"100"
"49993"	"12290"	"114,123;"	"1"	"100"
"49994"	"25157"	"123,123;135,141;"	"0"	"100"
"49995"	"9083"	"92,100;"	"0"	"100"
"49996"	"25161"	"29,33;"	"0"	"100"
"49997"	"3462"	"100,109;"	"0"	"100"
"49998"	"25162"	"157,163;"	"0"	"100"
"49999"	"25163"	"52,59;"	"0"	"100"
"50000"	"3016"	"63,68;"	"0"	"100"
"50001"	"25164"	"78,83;"	"0"	"100"
"50002"	"25165"	"65,70;"	"0"	"100"
"50003"	"13079"	"190,201;"	"0"	"100"
"50004"	"20542"	"76,83;"	"0"	"100"
"50005"	"25170"	"18,24;"	"0"	"100"
"50006"	"22901"	"104,109;"	"0"	"100"
"50007"	"25172"	"102,104;"	"0"	"100"
"50008"	"1712"	"34,39;"	"0"	"100"
"50009"	"25177"	"32,34;"	"0"	"100"
"50010"	"25178"	"262,268;"	"0"	"100"
"50011"	"25176"	"55,61;"	"0"	"100"
"50012"	"1750"	"46,54;"	"0"	"100"
"50013"	"1838"	"126,134;"	"0"	"100"
"50014"	"25180"	"56,63;"	"0"	"100"
"50015"	"22950"	"48,58;"	"0"	"100"
"50016"	"11346"	"174,187;"	"0"	"100"
"50017"	"6822"	"115,124;"	"0"	"100"
"50029"	"25201"	"187,190;"	"0"	"100"
"50032"	"499"	"257,265;"	"0"	"100"
"50038"	"5408"	"85,88;135,138;"	"0"	"100"
"50041"	"25221"	"52,65;"	"0"	"100"
"50042"	"25222"	"19,33;"	"0"	"100"
"50042"	"13456"	"75,90;"	"1"	"100"
"50043"	"14101"	"99,109;"	"0"	"100"
"50044"	"21470"	"305,311;"	"0"	"100"
"50045"	"21932"	"59,65;"	"0"	"100"
"50046"	"10541"	"116,126;"	"0"	"100"
"50046"	"13989"	"154,164;"	"1"	"100"
"50046"	"797"	"39,49;"	"2"	"100"
"50047"	"8252"	"307,311;"	"0"	"100"
"50048"	"25233"	"18,28;"	"0"	"100"
"50049"	"25234"	"266,270;"	"0"	"100"
"50050"	"5129"	"132,143;"	"0"	"100"
"50051"	"25239"	"33,48;"	"0"	"100"
"50052"	"5223"	"87,94;"	"0"	"100"
"50052"	"8887"	"133,140;"	"1"	"100"
"50052"	"20223"	"20,27;"	"2"	"100"
"50054"	"1959"	"54,59;"	"0"	"100"
"50054"	"5652"	"65,70;"	"1"	"100"
"50054"	"13640"	"140,145;"	"2"	"100"
"50054"	"3674"	"177,182;"	"3"	"100"
"50055"	"25251"	"78,83;"	"0"	"100"
"50056"	"21217"	"92,97;"	"0"	"100"
"50056"	"1102"	"172,177;"	"1"	"100"
"50056"	"25253"	"92,97;"	"2"	"100"
"50056"	"25254"	"69,74;"	"3"	"100"
"50057"	"25255"	"181,186;"	"0"	"100"
"50057"	"29568"	"56,61;"	"1"	"100"
"50058"	"11175"	"51,66;"	"0"	"100"
"50058"	"14750"	"119,134;"	"1"	"100"
"50060"	"25264"	"86,96;"	"0"	"100"
"50061"	"3645"	"142,153;"	"0"	"100"
"50064"	"13346"	"122,131;"	"0"	"100"
"50065"	"13917"	"138,146;"	"0"	"100"
"50066"	"386"	"156,161;"	"0"	"100"
"50066"	"307"	"153,158;"	"1"	"100"
"50066"	"7996"	"125,130;"	"2"	"100"
"50075"	"26206"	"49,53;"	"0"	"100"
"50077"	"26195"	"28,31;"	"0"	"100"
"50081"	"25278"	"168,175;"	"0"	"100"
"50083"	"16301"	"114,117;"	"0"	"100"
"50084"	"25281"	"126,134;"	"0"	"100"
"50085"	"25282"	"286,294;"	"0"	"100"
"50086"	"12373"	"85,94;"	"0"	"100"
"50086"	"1300"	"273,283;"	"1"	"100"
"50087"	"25283"	"37,45;"	"0"	"100"
"50088"	"25290"	"113,117;"	"0"	"100"
"50089"	"25291"	"241,247;"	"0"	"100"
"50090"	"11446"	"105,116;"	"0"	"100"
"50091"	"9123"	"120,124;"	"0"	"100"
"50092"	"15950"	"173,181;"	"0"	"100"
"50093"	"8426"	"61,64;168,171;"	"0"	"100"
"50093"	"23460"	"72,76;"	"1"	"100"
"50094"	"25294"	"19,24;"	"0"	"100"
"50095"	"22419"	"130,133;"	"0"	"100"
"50096"	"23043"	"86,91;"	"0"	"100"
"50097"	"18890"	"286,295;"	"0"	"100"
"50099"	"25297"	"286,296;"	"0"	"100"
"50100"	"18505"	"134,141;"	"0"	"100"
"50101"	"7981"	"61,64;"	"0"	"100"
"50102"	"22991"	"174,177;"	"0"	"100"
"50102"	"24026"	"247,250;"	"1"	"100"
"50104"	"25301"	"19,22;"	"0"	"100"
"50105"	"25303"	"34,38;"	"0"	"100"
"50106"	"14499"	"58,62;"	"0"	"100"
"50106"	"23330"	"176,180;"	"1"	"100"
"50107"	"17347"	"229,239;"	"0"	"100"
"50109"	"25308"	"36,44;"	"0"	"100"
"50110"	"21690"	"282,289;"	"0"	"100"
"50111"	"25309"	"76,79;"	"0"	"100"
"50112"	"25312"	"43,53;"	"0"	"100"
"50113"	"25316"	"212,219;"	"0"	"100"
"50114"	"25324"	"154,161;"	"0"	"100"
"50115"	"26352"	"31,34;"	"0"	"100"
"50116"	"25327"	"36,41;"	"0"	"100"
"50117"	"20238"	"111,118;"	"0"	"100"
"50118"	"25330"	"160,166;"	"0"	"100"
"50119"	"25331"	"142,170;"	"0"	"100"
"50120"	"12539"	"138,142;"	"0"	"100"
"50121"	"576"	"67,75;"	"0"	"100"
"50122"	"6214"	"155,163;"	"0"	"100"
"50123"	"25333"	"263,268;"	"0"	"100"
"50124"	"14744"	"124,131;"	"0"	"100"
"50125"	"25337"	"26,33;"	"0"	"100"
"50126"	"10300"	"77,85;"	"0"	"100"
"50127"	"25342"	"51,60;"	"0"	"100"
"50128"	"8980"	"149,156;"	"0"	"100"
"50129"	"5398"	"40,49;"	"0"	"100"
"50130"	"8676"	"172,175;"	"0"	"100"
"50131"	"25349"	"43,43;94,100;"	"0"	"100"
"50132"	"1046"	"76,82;"	"0"	"100"
"50133"	"863"	"305,313;"	"0"	"100"
"50134"	"25352"	"304,311;"	"0"	"100"
"50135"	"25357"	"114,122;"	"0"	"100"
"50135"	"26254"	"392,400;"	"1"	"100"
"50136"	"12877"	"139,146;"	"0"	"100"
"50137"	"25361"	"40,47;"	"0"	"100"
"50138"	"25373"	"18,26;"	"0"	"100"
"50139"	"25390"	"46,55;"	"0"	"100"
"50140"	"19722"	"96,107;"	"0"	"100"
"50141"	"25381"	"173,182;"	"0"	"100"
"50141"	"29171"	"221,231;"	"1"	"100"
"50142"	"28810"	"122,129;"	"0"	"100"
"50142"	"1078"	"147,154;"	"1"	"100"
"50143"	"25382"	"163,172;"	"0"	"100"
"50144"	"4522"	"98,112;"	"0"	"100"
"50145"	"25385"	"245,249;"	"0"	"100"
"50146"	"25388"	"40,49;"	"0"	"100"
"50147"	"25389"	"58,68;"	"0"	"100"
"50148"	"25392"	"264,269;"	"0"	"100"
"50149"	"507"	"131,136;"	"0"	"100"
"50150"	"25391"	"26,34;"	"0"	"100"
"50151"	"25393"	"161,168;"	"0"	"100"
"50152"	"1606"	"200,207;"	"0"	"100"
"50153"	"25396"	"362,376;"	"0"	"100"
"50154"	"23576"	"138,143;"	"0"	"100"
"50155"	"4563"	"32,36;"	"0"	"100"
"50156"	"25400"	"110,118;"	"0"	"100"
"50157"	"96"	"191,196;"	"0"	"100"
"50158"	"25408"	"75,84;"	"0"	"100"
"50159"	"25405"	"95,101;"	"0"	"100"
"50160"	"25407"	"67,73;"	"0"	"100"
"50161"	"25411"	"52,59;"	"0"	"100"
"50162"	"25425"	"69,74;"	"0"	"100"
"50164"	"25422"	"121,125;"	"0"	"100"
"50165"	"25421"	"180,185;"	"0"	"100"
"50166"	"25424"	"16,20;"	"0"	"100"
"50167"	"25423"	"80,85;"	"0"	"100"
"50168"	"25426"	"73,81;"	"0"	"100"
"50169"	"25427"	"117,124;"	"0"	"100"
"50170"	"25429"	"160,168;"	"0"	"100"
"50173"	"25431"	"125,133;"	"0"	"100"
"50174"	"25434"	"140,147;"	"0"	"100"
"50175"	"25437"	"139,139;140,144;145,145;"	"0"	"100"
"50176"	"25450"	"108,116;"	"0"	"100"
"50177"	"25451"	"124,131;"	"0"	"100"
"50178"	"14240"	"56,64;"	"0"	"100"
"50179"	"9344"	"105,114;"	"0"	"100"
"50180"	"1745"	"182,191;"	"0"	"100"
"50181"	"1567"	"124,139;"	"0"	"100"
"50182"	"25454"	"33,42;"	"0"	"100"
"50183"	"492"	"177,184;"	"0"	"100"
"50184"	"3866"	"92,99;"	"0"	"100"
"50185"	"6249"	"26,33;"	"0"	"100"
"50186"	"12374"	"69,76;"	"0"	"100"
"50187"	"25473"	"180,193;"	"0"	"100"
"50188"	"18915"	"48,53;"	"0"	"100"
"50189"	"8734"	"35,41;"	"0"	"100"
"50190"	"21053"	"169,179;"	"0"	"100"
"50191"	"703"	"103,112;"	"0"	"100"
"50192"	"25470"	"51,58;"	"0"	"100"
"50193"	"25478"	"18,27;"	"0"	"100"
"50194"	"10879"	"118,131;"	"0"	"100"
"50195"	"23472"	"25,28;"	"0"	"100"
"50196"	"21689"	"161,169;"	"0"	"100"
"50197"	"14629"	"74,75;81,85;"	"0"	"100"
"50198"	"20219"	"66,76;"	"0"	"100"
"50198"	"1220"	"60,61;63,73;"	"1"	"100"
"50199"	"25493"	"104,108;"	"0"	"100"
"50200"	"1135"	"101,106;"	"0"	"100"
"50201"	"72"	"114,119;"	"0"	"100"
"50202"	"25513"	"354,367;"	"0"	"100"
"50202"	"15017"	"214,227;"	"1"	"100"
"50203"	"20712"	"152,160;"	"0"	"100"
"50204"	"18431"	"33,40;"	"0"	"100"
"50205"	"25517"	"64,70;"	"0"	"100"
"50206"	"25183"	"187,194;"	"0"	"100"
"50207"	"5481"	"81,87;"	"0"	"100"
"50208"	"25522"	"211,215;220,230;"	"0"	"100"
"50209"	"21120"	"44,53;"	"0"	"100"
"50210"	"8390"	"24,31;"	"0"	"100"
"50211"	"11538"	"217,227;"	"0"	"100"
"50212"	"25527"	"170,180;"	"0"	"100"
"50213"	"22114"	"154,166;"	"0"	"100"
"50214"	"25528"	"102,111;"	"0"	"100"
"50215"	"17739"	"159,168;"	"0"	"100"
"50216"	"3677"	"60,66;"	"0"	"100"
"50217"	"12021"	"92,97;"	"0"	"100"
"50218"	"16273"	"110,118;"	"0"	"100"
"50219"	"25533"	"106,117;"	"0"	"100"
"50220"	"25534"	"90,96;"	"0"	"100"
"50221"	"9569"	"460,473;"	"0"	"100"
"50222"	"25550"	"99,111;"	"0"	"100"
"50223"	"362"	"133,137;144,150;"	"0"	"100"
"50224"	"25548"	"160,167;"	"0"	"100"
"50225"	"25558"	"187,199;"	"0"	"100"
"50226"	"9315"	"140,149;"	"0"	"100"
"50227"	"25569"	"70,78;"	"0"	"100"
"50228"	"25571"	"135,138;"	"0"	"100"
"50229"	"11489"	"171,175;"	"0"	"100"
"50230"	"21618"	"361,365;"	"0"	"100"
"50231"	"11076"	"204,212;"	"0"	"100"
"50232"	"25573"	"261,269;"	"0"	"100"
"50233"	"7556"	"189,192;"	"0"	"100"
"50234"	"233"	"19,20;24,29;"	"0"	"100"
"50235"	"25580"	"173,177;"	"0"	"100"
"50236"	"13134"	"16,28;"	"0"	"100"
"50238"	"18542"	"200,202;"	"0"	"100"
"50238"	"25585"	"190,192;"	"1"	"100"
"50239"	"25593"	"35,39;"	"0"	"100"
"50240"	"25589"	"37,41;"	"0"	"100"
"50241"	"22229"	"27,30;120,123;"	"0"	"100"
"50242"	"25596"	"339,344;"	"0"	"100"
"50243"	"25597"	"105,110;"	"0"	"100"
"50244"	"25595"	"176,181;"	"0"	"100"
"50245"	"3594"	"142,151;"	"0"	"100"
"50246"	"18544"	"211,216;"	"0"	"100"
"50247"	"20771"	"74,80;"	"0"	"100"
"50248"	"25598"	"584,594;"	"0"	"100"
"50249"	"25600"	"96,105;"	"0"	"100"
"50250"	"25601"	"468,476;749,757;"	"0"	"100"
"50251"	"10731"	"328,333;"	"0"	"100"
"50252"	"19226"	"91,97;"	"0"	"100"
"50253"	"25605"	"27,34;"	"0"	"100"
"50254"	"25606"	"93,99;"	"0"	"100"
"50255"	"25607"	"165,176;"	"0"	"100"
"50256"	"25608"	"69,77;"	"0"	"100"
"50257"	"6281"	"198,207;"	"0"	"100"
"50258"	"15714"	"94,101;"	"0"	"100"
"50259"	"25609"	"53,62;"	"0"	"100"
"50260"	"25613"	"258,262;"	"0"	"100"
"50261"	"25570"	"147,153;"	"0"	"100"
"50262"	"14349"	"21,29;"	"0"	"100"
"50263"	"25615"	"43,47;"	"0"	"100"
"50264"	"25616"	"548,556;"	"0"	"100"
"50265"	"2996"	"152,156;"	"0"	"100"
"50266"	"25622"	"69,75;"	"0"	"100"
"50267"	"940"	"150,152;"	"0"	"100"
"50268"	"10640"	"174,182;"	"0"	"100"
"50269"	"23897"	"32,40;"	"0"	"100"
"50270"	"25625"	"334,342;"	"0"	"100"
"50271"	"25629"	"181,194;"	"0"	"100"
"50272"	"25634"	"47,50;"	"0"	"100"
"50272"	"21722"	"331,334;"	"1"	"100"
"50273"	"25641"	"177,184;"	"0"	"100"
"50274"	"16283"	"132,139;"	"0"	"100"
"50275"	"25643"	"61,74;"	"0"	"100"
"50276"	"25648"	"414,428;"	"0"	"100"
"50277"	"25647"	"138,143;"	"0"	"100"
"50278"	"25653"	"44,54;"	"0"	"100"
"50279"	"25654"	"68,76;"	"0"	"100"
"50280"	"25655"	"93,102;"	"0"	"100"
"50281"	"17949"	"181,194;"	"0"	"100"
"50282"	"16558"	"75,79;"	"0"	"100"
"50283"	"10625"	"239,245;"	"0"	"100"
"50284"	"25658"	"73,84;"	"0"	"100"
"50285"	"8687"	"186,191;"	"0"	"100"
"50286"	"25662"	"44,48;"	"0"	"100"
"50287"	"25663"	"83,87;"	"0"	"100"
"50288"	"875"	"101,104;"	"0"	"100"
"50289"	"8302"	"154,163;"	"0"	"100"
"50290"	"832"	"136,141;"	"0"	"100"
"50291"	"25666"	"113,115;"	"0"	"100"
"50292"	"26616"	"91,99;"	"0"	"100"
"50293"	"18387"	"49,53;"	"0"	"100"
"50294"	"25282"	"56,60;"	"0"	"100"
"50295"	"30326"	"64,69;"	"0"	"100"
"50295"	"30324"	"149,154;"	"1"	"100"
"50295"	"25282"	"74,79;"	"2"	"100"
"50296"	"17555"	"207,214;"	"0"	"100"
"50297"	"25687"	"58,63;"	"0"	"100"
"50299"	"12674"	"155,162;"	"0"	"100"
"50300"	"19960"	"203,208;"	"0"	"100"
"50301"	"17743"	"154,157;"	"0"	"100"
"50302"	"25691"	"160,170;"	"0"	"100"
"50303"	"11288"	"462,468;"	"0"	"100"
"50304"	"7351"	"83,92;"	"0"	"100"
