"id"	"entry"	"lexnum"	"status"	"%"
"43400"	"38416"	""	"3"	"100"
"43401"	"38417"	""	"3"	"100"
"43402"	"38418"	""	"3"	"100"
"43403"	"38419"	""	"3"	"100"
"43404"	"38420"	""	"3"	"100"
"43405"	"38421"	""	"3"	"100"
"43406"	"31435"	"V"	"2"	"100"
"43407"	"38422"	""	"3"	"100"
"43408"	"38423"	""	"3"	"100"
"43409"	"38424"	""	"3"	"100"
"43410"	"38425"	""	"3"	"100"
"43411"	"29602"	"II.3"	"3"	"100"
"43412"	"28343"	"V.2"	"3"	"100"
"43413"	"27195"	"II"	"3"	"100"
"43414"	"38426"	""	"2"	"100"
"43415"	"38427"	""	"2"	"100"
"43416"	"38428"	"1"	"2"	"100"
"43417"	"38428"	"2"	"2"	"100"
"43418"	"29578"	"II.1"	"2"	"100"
"43419"	"26475"	"III.2"	"1"	"100"
"43420"	"38429"	""	"2"	"100"
"43421"	"38430"	""	"3"	"100"
"43422"	"38431"	""	"3"	"100"
"43423"	"38432"	""	"3"	"100"
"43424"	"32783"	"III"	"3"	"100"
"43425"	"38433"	""	"3"	"100"
"43426"	"38434"	""	"3"	"100"
"43427"	"38435"	""	"3"	"100"
"43428"	"38436"	"I"	"3"	"100"
"43429"	"38436"	"II"	"3"	"100"
"43430"	"38437"	""	"3"	"100"
"43431"	"38438"	""	"3"	"100"
"43432"	"38439"	""	"3"	"100"
"43433"	"38440"	""	"3"	"100"
"43434"	"38441"	""	"3"	"100"
"43435"	"38442"	""	"3"	"100"
"43436"	"38211"	"1"	"3"	"100"
"43437"	"38443"	""	"3"	"100"
"43438"	"29449"	"II"	"3"	"100"
"43439"	"37993"	"II"	"3"	"100"
"43440"	"26933"	"V.2c"	"3"	"100"
"43441"	"26933"	"V.2b"	"3"	"100"
"43442"	"26933"	"I.1a"	"3"	"100"
"43443"	"26933"	"I.1b"	"3"	"100"
"43444"	"29653"	"VII.3"	"3"	"100"
"43445"	"38444"	""	"3"	"100"
"43446"	"38445"	""	"3"	"100"
"43447"	"38446"	""	"2"	"100"
"43448"	"38447"	""	"3"	"100"
"43449"	"38448"	""	"2"	"100"
"43450"	"38449"	""	"3"	"100"
"43451"	"38450"	""	"2"	"100"
"43452"	"38451"	""	"2"	"100"
"43453"	"38452"	""	"2"	"100"
"43454"	"38453"	""	"2"	"100"
"43455"	"38454"	""	"2"	"100"
"43456"	"38455"	""	"2"	"100"
"43457"	"38456"	""	"3"	"100"
"43458"	"38457"	""	"3"	"100"
"43460"	"38458"	""	"3"	"100"
"43461"	"38459"	""	"2"	"100"
"43462"	"38460"	""	"3"	"100"
"43463"	"38461"	""	"3"	"100"
"43464"	"38462"	""	"3"	"100"
"43465"	"38463"	""	"3"	"100"
"43466"	"38464"	"I"	"3"	"100"
"43467"	"38464"	"II"	"3"	"100"
"43468"	"38465"	""	"3"	"100"
"43469"	"38466"	""	"3"	"100"
"43470"	"27737"	"II"	"3"	"100"
"43471"	"38467"	""	"2"	"100"
"43472"	"38468"	""	"2"	"100"
"43473"	"38469"	""	"2"	"100"
"43474"	"38470"	""	"2"	"100"
"43475"	"38471"	""	"2"	"100"
"43476"	"38472"	""	"2"	"100"
"43477"	"38473"	""	"2"	"100"
"43478"	"38474"	""	"2"	"100"
"43479"	"38475"	""	"2"	"100"
"43480"	"38476"	""	"2"	"100"
"43481"	"38477"	""	"2"	"100"
"43482"	"38478"	""	"2"	"100"
"43483"	"38479"	""	"3"	"100"
"43484"	"38480"	"3"	"3"	"100"
"43485"	"26636"	"2"	"2"	"100"
"43486"	"26636"	"3"	"3"	"100"
"43487"	"38481"	"II"	"2"	"100"
"43488"	"38481"	"I"	"3"	"100"
"43489"	"38482"	"I"	"3"	"100"
"43490"	"38483"	""	"2"	"100"
"43491"	"38484"	""	"2"	"100"
"43492"	"38485"	""	"3"	"100"
"43493"	"27920"	"IV"	"3"	"100"
"43494"	"27920"	"II.3"	"3"	"100"
"43495"	"38486"	"I"	"3"	"100"
"43496"	"38486"	"II"	"3"	"100"
"43497"	"38487"	""	"3"	"100"
"43498"	"38488"	""	"3"	"100"
"43499"	"29899"	"II"	"3"	"100"
"43500"	"34953"	"III"	"3"	"100"
"43501"	"38489"	""	"2"	"100"
"43502"	"30413"	"II"	"3"	"100"
"43503"	"38490"	"II"	"3"	"100"
"43504"	"38491"	"I"	"3"	"100"
"43505"	"31420"	"IV.1b"	"3"	"100"
"43506"	"38492"	"III"	"3"	"100"
"43507"	"38493"	""	"3"	"100"
"43508"	"38494"	"1"	"3"	"100"
"43509"	"38494"	"2"	"3"	"100"
"43510"	"37886"	"II"	"3"	"100"
"43511"	"34912"	"II"	"3"	"100"
"43512"	"26534"	"II.1"	"3"	"100"
"43513"	"38495"	""	"3"	"100"
"43514"	"38496"	""	"3"	"100"
"43515"	"38497"	""	"2"	"100"
"43516"	"38498"	"II"	"2"	"100"
"43517"	"38499"	"1"	"3"	"100"
"43518"	"38499"	"2"	"3"	"100"
"43519"	"28874"	"II"	"2"	"100"
"43520"	"38500"	"1"	"2"	"100"
"43521"	"38500"	"2"	"3"	"100"
"43522"	"38501"	""	"2"	"100"
"43523"	"38502"	""	"2"	"100"
"43524"	"38503"	""	"2"	"100"
"43525"	"38504"	""	"2"	"100"
"43526"	"38505"	""	"2"	"100"
"43527"	"38506"	""	"2"	"100"
"43528"	"38507"	""	"2"	"100"
"43529"	"26735"	"II.2"	"2"	"100"
"43530"	"38508"	"I"	"3"	"100"
"43531"	"38508"	"II"	"3"	"100"
"43532"	"38509"	""	"3"	"100"
"43533"	"38510"	""	"3"	"100"
"43534"	"27584"	"III"	"3"	"100"
"43535"	"38511"	""	"3"	"100"
"43536"	"38512"	"I"	"3"	"100"
"43537"	"38512"	"II.1"	"3"	"100"
"43538"	"29669"	"II.1"	"2"	"100"
"43539"	"38513"	""	"3"	"100"
"43540"	"38379"	"II"	"3"	"100"
"43541"	"38514"	""	"3"	"100"
"43542"	"38515"	""	"3"	"100"
"43543"	"35237"	"II.2"	"3"	"100"
"43544"	"38516"	""	"2"	"100"
"43545"	"38517"	"II"	"3"	"100"
"43546"	"38518"	""	"3"	"100"
"43547"	"29706"	"I"	"2"	"100"
"43548"	"34911"	"II"	"3"	"100"
"43549"	"29470"	"III"	"3"	"100"
"43550"	"38519"	""	"2"	"100"
"43551"	"38520"	"I"	"3"	"100"
"43552"	"38520"	"II"	"3"	"100"
"43553"	"38521"	""	"2"	"100"
"43554"	"38522"	""	"2"	"100"
"43555"	"38523"	""	"2"	"100"
"43556"	"38524"	""	"3"	"100"
"43557"	"38525"	""	"2"	"100"
"43558"	"38526"	""	"2"	"100"
"43559"	"38527"	"I"	"2"	"100"
"43560"	"38527"	"II"	"3"	"100"
"43561"	"34322"	"II"	"3"	"100"
"43562"	"31990"	"I"	"2"	"100"
"43563"	"38528"	""	"2"	"100"
"43564"	"38529"	"I"	"2"	"100"
"43565"	"38529"	"II"	"3"	"100"
"43566"	"38530"	""	"3"	"100"
"43567"	"38531"	"I"	"2"	"100"
"43568"	"38532"	""	"2"	"100"
"43569"	"38533"	"I"	"2"	"100"
"43570"	"38534"	""	"3"	"100"
"43571"	"30982"	"II"	"3"	"100"
"43572"	"28825"	"IV.2b"	"3"	"100"
"43573"	"31417"	"3"	"3"	"100"
"43574"	"31417"	"2"	"3"	"100"
"43575"	"27646"	"II"	"3"	"100"
"43576"	"26226"	"II"	"3"	"100"
"43577"	"38535"	""	"3"	"100"
"43578"	"38536"	""	"3"	"100"
"43579"	"38537"	""	"3"	"100"
"43580"	"38538"	""	"3"	"100"
"43581"	"28312"	"III.1"	"3"	"100"
"43582"	"38539"	""	"3"	"100"
"43583"	"26712"	"I.2"	"2"	"100"
"43584"	"38540"	"1"	"3"	"100"
"43585"	"38540"	"2"	"3"	"100"
"43586"	"38541"	""	"3"	"100"
"43588"	"26712"	"I.1b"	"2"	"100"
"43589"	"26712"	"III.1"	"3"	"100"
"43590"	"27763"	"III"	"3"	"100"
"43591"	"27086"	"X-IV.2"	"3"	"100"
"43592"	"26615"	"II"	"3"	"100"
"43593"	"38542"	""	"3"	"100"
"43594"	"38543"	""	"3"	"100"
"43595"	"26712"	"IV"	"2"	"100"
"43596"	"31127"	"II"	"3"	"100"
"43597"	"38386"	"2"	"3"	"100"
"43598"	"28036"	"I"	"3"	"100"
"43599"	"28036"	"V.1"	"3"	"100"
"43600"	"28036"	"V.2"	"2"	"100"
"43601"	"38544"	""	"2"	"100"
"43602"	"31800"	"3"	"2"	"100"
"43603"	"38545"	""	"3"	"100"
"43605"	"28237"	"VI.1b"	"2"	"100"
"43606"	"28237"	"IV.2"	"2"	"100"
"43608"	"28237"	"V.1"	"2"	"100"
"43610"	"28237"	"II.2"	"2"	"100"
"43611"	"28472"	"I.1"	"2"	"100"
"43612"	"38546"	""	"3"	"100"
"43613"	"26185"	"II"	"3"	"100"
"43614"	"34216"	"I.2"	"3"	"100"
"43615"	"34216"	"III"	"3"	"100"
"43616"	"38547"	""	"3"	"100"
"43617"	"38548"	""	"3"	"100"
"43618"	"28237"	"VI.2b"	"2"	"100"
"43619"	"28472"	"II.2"	"3"	"100"
"43620"	"38549"	""	"3"	"100"
"43621"	"28237"	"II.1"	"3"	"100"
"43622"	"28237"	"IV.1"	"2"	"100"
"43623"	"38550"	""	"3"	"100"
"43624"	"38551"	""	"3"	"100"
"43626"	"38552"	""	"3"	"100"
"43627"	"34216"	"II"	"3"	"100"
"43628"	"34216"	"IV"	"3"	"100"
"43629"	"38553"	""	"3"	"100"
"43630"	"38554"	""	"3"	"100"
"43631"	"26933"	"VII.2a"	"3"	"100"
"43632"	"26957"	"II"	"3"	"100"
"43633"	"26957"	"III"	"3"	"100"
"43634"	"38555"	""	"2"	"100"
"43635"	"38556"	""	"3"	"100"
"43636"	"38557"	""	"2"	"100"
"43637"	"38558"	""	"3"	"100"
"43638"	"38559"	""	"3"	"100"
"43639"	"38560"	""	"3"	"100"
"43640"	"38561"	""	"3"	"100"
"43641"	"38562"	""	"3"	"100"
"43642"	"38563"	""	"3"	"100"
"43643"	"38564"	"II"	"3"	"100"
"43644"	"38565"	""	"3"	"100"
"43645"	"38566"	""	"3"	"100"
"43646"	"38567"	""	"3"	"100"
"43647"	"38568"	""	"3"	"100"
"43648"	"38569"	""	"3"	"100"
"43649"	"38570"	""	"3"	"100"
"43650"	"38571"	""	"3"	"100"
"43651"	"38572"	""	"2"	"100"
"43652"	"26808"	"II.3"	"3"	"100"
"43654"	"31489"	"II"	"3"	"100"
"43655"	"26808"	"V.1"	"3"	"100"
"43656"	"31485"	"II.2"	"3"	"100"
"43657"	"26808"	"II.2"	"3"	"100"
"43658"	"26808"	"I.2"	"3"	"100"
"43659"	"38573"	""	"3"	"100"
"43660"	"38574"	""	"3"	"100"
"43661"	"26808"	"IV.2"	"3"	"100"
"43662"	"38575"	""	"3"	"100"
"43663"	"38576"	""	"3"	"100"
"43664"	"27086"	"X-III"	"3"	"100"
"43665"	"38577"	""	"3"	"100"
"43666"	"26808"	"IV.1"	"3"	"100"
"43667"	"38578"	""	"3"	"100"
"43668"	"38579"	"I"	"3"	"100"
"43669"	"38579"	"II"	"2"	"100"
"43670"	"26808"	"VI"	"3"	"100"
"43671"	"38580"	""	"2"	"100"
"43672"	"38581"	"I"	"3"	"100"
"43673"	"38582"	""	"2"	"100"
"43674"	"38583"	"II"	"2"	"100"
"43675"	"38584"	"II"	"2"	"100"
"43676"	"38585"	"2"	"3"	"100"
"43677"	"38586"	""	"3"	"100"
"43678"	"38587"	""	"2"	"100"
"43679"	"38588"	""	"3"	"100"
"43680"	"38589"	""	"3"	"100"
"43681"	"38590"	""	"3"	"100"
"43682"	"38591"	""	"3"	"100"
"43683"	"38592"	""	"2"	"100"
"43684"	"38593"	""	"3"	"100"
"43685"	"38594"	""	"3"	"100"
"43686"	"38595"	""	"3"	"100"
"43687"	"38596"	""	"3"	"100"
"43688"	"38597"	""	"2"	"100"
"43689"	"38598"	""	"3"	"100"
"43690"	"33378"	"II"	"3"	"100"
"43691"	"28353"	"IV.1"	"3"	"100"
"43692"	"38599"	""	"3"	"100"
"43693"	"38600"	"III"	"3"	"100"
"43694"	"38601"	""	"3"	"100"
"43695"	"38602"	""	"3"	"100"
"43696"	"38603"	"I"	"3"	"100"
"43697"	"38604"	""	"3"	"100"
"43698"	"26808"	"II.1"	"3"	"100"
"43699"	"28359"	"II.2"	"3"	"100"
"43700"	"26882"	"III"	"3"	"100"
"43701"	"26808"	"I.3"	"3"	"100"
"43702"	"27266"	"I.2"	"2"	"100"
"43703"	"32492"	"I"	"2"	"100"
"43704"	"38605"	""	"2"	"100"
"43705"	"38606"	""	"2"	"100"
"43706"	"28437"	"II"	"2"	"100"
"43707"	"38607"	""	"2"	"100"
"43708"	"28825"	"VI"	"3"	"100"
"43709"	"38608"	""	"3"	"100"
"43710"	"38609"	""	"3"	"100"
"43711"	"38610"	""	"3"	"100"
"43712"	"38611"	""	"2"	"100"
"43713"	"38612"	"1"	"3"	"100"
"43714"	"38613"	""	"3"	"100"
"43715"	"38614"	""	"2"	"100"
"43716"	"38615"	""	"3"	"100"
"43717"	"38616"	""	"2"	"100"
"43718"	"26933"	"I.3"	"3"	"100"
"43719"	"38617"	""	"2"	"100"
"43720"	"38618"	""	"3"	"100"
"43721"	"38619"	""	"2"	"100"
"43722"	"38620"	""	"3"	"100"
"43723"	"38621"	""	"2"	"100"
"43724"	"38622"	""	"3"	"100"
"43725"	"38623"	""	"2"	"100"
"43726"	"29031"	"II.1"	"2"	"100"
"43727"	"38624"	""	"3"	"100"
"43728"	"38625"	""	"2"	"100"
"43729"	"38626"	""	"3"	"100"
"43730"	"38627"	""	"3"	"100"
"43731"	"30095"	"2"	"3"	"100"
"43732"	"38628"	""	"3"	"100"
"43733"	"38629"	""	"3"	"100"
"43734"	"38630"	""	"3"	"100"
"43735"	"28890"	"II.2"	"3"	"100"
"43736"	"38631"	""	"3"	"100"
"43737"	"38632"	""	"3"	"100"
"43738"	"26551"	"I"	"3"	"100"
"43739"	"26289"	"II"	"3"	"100"
"43740"	"38633"	""	"3"	"100"
"43741"	"38634"	""	"3"	"100"
"43742"	"38635"	""	"3"	"100"
"43743"	"26748"	"I.b"	"3"	"100"
"43744"	"34426"	"II"	"3"	"100"
"43746"	"38636"	""	"3"	"100"
"43747"	"26359"	"III.2"	"2"	"100"
"43748"	"34426"	"I.2"	"3"	"100"
"43749"	"38637"	""	"3"	"100"
"43750"	"38638"	"I"	"3"	"100"
"43751"	"38638"	"II"	"2"	"100"
"43752"	"38639"	""	"2"	"100"
"43753"	"31275"	"I"	"2"	"100"
"43754"	"38640"	""	"3"	"100"
"43755"	"38641"	""	"3"	"100"
"43756"	"38642"	""	"3"	"100"
"43757"	"33251"	"2"	"2"	"100"
"43758"	"38643"	""	"3"	"100"
"43759"	"28784"	"II"	"3"	"100"
"43760"	"38644"	""	"3"	"100"
"43761"	"38645"	""	"3"	"100"
"43762"	"38646"	""	"3"	"100"
"43763"	"38647"	""	"3"	"100"
"43764"	"28555"	"III"	"3"	"100"
"43765"	"38648"	""	"3"	"100"
"43766"	"26712"	"II.2"	"3"	"100"
"43767"	"29176"	"III"	"3"	"100"
"43768"	"28458"	"I.1b"	"3"	"100"
"43769"	"38649"	""	"3"	"100"
"43770"	"28081"	"b"	"3"	"100"
"43771"	"28451"	"II"	"3"	"100"
"43772"	"28458"	"I.4"	"3"	"100"
"43773"	"28458"	"II.1"	"3"	"100"
"43774"	"28458"	"II.2"	"3"	"100"
"43775"	"28458"	"III"	"3"	"100"
"43776"	"26722"	"II.a"	"3"	"100"
"43777"	"29653"	"V.1"	"3"	"100"
"43778"	"38650"	""	"3"	"100"
"43779"	"26995"	"I.2"	"3"	"100"
"43780"	"38651"	""	"3"	"100"
"43781"	"38652"	""	"3"	"100"
"43782"	"38653"	"I"	"3"	"100"
"43783"	"38653"	"II"	"3"	"100"
"43784"	"38654"	"I"	"3"	"100"
"43785"	"26223"	"II.2"	"3"	"100"
"43786"	"38655"	""	"3"	"100"
"43787"	"27334"	"I.2"	"3"	"100"
"43788"	"38656"	""	"3"	"100"
"43789"	"38657"	""	"3"	"100"
"43790"	"38658"	""	"3"	"100"
"43791"	"29454"	"II"	"3"	"100"
"43792"	"38659"	""	"3"	"100"
"43793"	"26722"	"II.b"	"3"	"100"
"43794"	"26495"	"I"	"3"	"100"
"43795"	"38660"	""	"3"	"100"
"43796"	"38661"	""	"3"	"100"
"43797"	"38662"	"I"	"3"	"100"
"43798"	"38662"	"II"	"3"	"100"
"43799"	"38663"	""	"3"	"100"
"43800"	"38664"	"I"	"3"	"100"
"43801"	"26495"	"III.b"	"3"	"100"
"43802"	"38665"	""	"2"	"100"
"43804"	"26495"	"II.2"	"2"	"100"
"43805"	"38224"	"I"	"3"	"100"
"43806"	"38667"	""	"3"	"100"
"43807"	"38668"	""	"3"	"100"
"43808"	"38669"	"II"	"2"	"100"
"43809"	"38670"	""	"3"	"100"
"43810"	"38671"	""	"3"	"100"
"43811"	"38672"	""	"3"	"100"
"43812"	"38673"	""	"3"	"100"
"43813"	"38674"	"III"	"3"	"100"
"43814"	"38675"	"II"	"3"	"100"
"43815"	"38676"	""	"3"	"100"
"43816"	"38677"	""	"3"	"100"
"43817"	"26389"	"II.2"	"3"	"100"
"43818"	"38678"	""	"3"	"100"
"43819"	"38679"	""	"3"	"100"
"43820"	"38680"	"1"	"3"	"100"
"43821"	"38680"	"2"	"3"	"100"
"43822"	"28056"	"I.2"	"3"	"100"
"43823"	"38681"	""	"3"	"100"
"43824"	"36622"	"I"	"2"	"100"
"43825"	"38682"	""	"3"	"100"
"43826"	"38683"	""	"3"	"100"
"43827"	"38684"	""	"3"	"100"
"43828"	"38685"	""	"3"	"100"
"43829"	"27387"	"I.b"	"3"	"100"
"43830"	"27387"	"II.1"	"3"	"100"
"43831"	"27387"	"II.2"	"3"	"100"
"43832"	"38686"	""	"3"	"100"
"43833"	"35102"	"II"	"3"	"100"
"43834"	"38687"	""	"3"	"100"
"43835"	"28176"	"II"	"3"	"100"
"43836"	"27259"	"II.2"	"3"	"100"
"43837"	"38688"	""	"3"	"100"
"43838"	"38689"	""	"3"	"100"
"43839"	"28082"	"I"	"3"	"100"
"43841"	"29571"	"III"	"2"	"100"
"43842"	"38691"	"I"	"2"	"100"
"43843"	"38692"	""	"3"	"100"
"43844"	"38693"	""	"3"	"100"
"43845"	"29203"	"II"	"3"	"100"
"43846"	"38694"	""	"3"	"100"
"43847"	"38695"	"1"	"3"	"100"
"43848"	"38695"	"2"	"3"	"100"
"43849"	"30537"	"I.3"	"2"	"100"
"43850"	"38696"	""	"3"	"100"
"43851"	"38691"	"II"	"3"	"100"
"43852"	"28219"	"II"	"3"	"100"
"43853"	"28219"	"I.2"	"3"	"100"
"43854"	"28219"	"III"	"3"	"100"
"43855"	"26495"	"III.2"	"3"	"100"
"43856"	"26712"	"III.2"	"3"	"100"
"43857"	"38697"	""	"3"	"100"
"43858"	"26436"	"V.2"	"2"	"100"
"43860"	"26496"	"I.2"	"3"	"100"
"43861"	"26496"	"III.b"	"3"	"100"
"43862"	"26496"	"I.1"	"3"	"100"
"43863"	"38698"	""	"3"	"100"
"43864"	"38699"	""	"3"	"100"
"43865"	"38700"	""	"3"	"100"
"43866"	"38701"	""	"3"	"100"
"43867"	"38702"	""	"3"	"100"
"43868"	"38703"	""	"3"	"100"
"43869"	"38704"	""	"3"	"100"
"43870"	"38705"	""	"3"	"100"
"43871"	"38706"	""	"3"	"100"
"43872"	"38707"	""	"3"	"100"
"43873"	"38708"	"II"	"3"	"100"
"43874"	"38708"	"I"	"3"	"100"
"43875"	"38709"	""	"3"	"100"
"43876"	"38710"	""	"3"	"100"
"43877"	"38711"	""	"3"	"100"
"43878"	"38712"	""	"3"	"100"
"43879"	"38664"	"III.a"	"3"	"100"
"43880"	"38664"	"II.a"	"3"	"100"
"43881"	"38664"	"II.b"	"3"	"100"
"43882"	"38713"	"2"	"3"	"100"
"43883"	"38713"	"1"	"3"	"100"
"43884"	"38714"	""	"3"	"100"
"43885"	"38715"	""	"3"	"100"
"43886"	"38716"	""	"3"	"100"
"43887"	"38717"	""	"3"	"100"
"43888"	"38718"	""	"3"	"100"
"43889"	"36773"	"III"	"3"	"100"
"43890"	"38719"	""	"3"	"100"
"43891"	"29811"	"II"	"3"	"100"
"43892"	"29811"	"III"	"3"	"100"
"43893"	"38720"	""	"3"	"100"
"43894"	"27886"	"II"	"3"	"100"
"43895"	"32897"	"II.3"	"3"	"100"
"43896"	"32897"	"IV.2"	"3"	"100"
"43897"	"38721"	""	"3"	"100"
"43898"	"28220"	"I.1"	"3"	"100"
"43899"	"28220"	"II.1"	"3"	"100"
"43900"	"28220"	"II.2"	"3"	"100"
"43901"	"38722"	""	"3"	"100"
"43902"	"31435"	"III.2"	"2"	"100"
"43903"	"28220"	"III.1"	"3"	"100"
"43904"	"38723"	""	"3"	"100"
"43905"	"29660"	"V"	"3"	"100"
"43906"	"27282"	"IV.2"	"3"	"100"
"43907"	"38724"	""	"3"	"100"
"43908"	"38725"	""	"3"	"100"
"43910"	"28220"	"III.2"	"3"	"100"
"43911"	"28220"	"IV.1"	"3"	"100"
"43912"	"28220"	"V"	"3"	"100"
"43913"	"28635"	"II.3"	"2"	"100"
"43914"	"28220"	"IV.2"	"3"	"100"
"43915"	"27240"	"II"	"3"	"100"
"43916"	"26436"	"IV.b"	"2"	"100"
"43917"	"38727"	""	"2"	"100"
"43918"	"38728"	""	"2"	"100"
"43919"	"38729"	""	"2"	"100"
"43920"	"26573"	"III.2"	"3"	"100"
"43921"	"38512"	"II.2"	"3"	"100"
"43922"	"38730"	""	"3"	"100"
"43923"	"38731"	""	"3"	"100"
"43924"	"28593"	"1b"	"3"	"100"
"43925"	"38732"	""	"3"	"100"
"43926"	"38733"	""	"3"	"100"
"43927"	"38734"	""	"3"	"100"
"43928"	"38735"	""	"3"	"100"
"43929"	"38736"	""	"3"	"100"
"43930"	"38737"	""	"3"	"100"
"43931"	"38738"	""	"3"	"100"
"43932"	"26436"	"II"	"2"	"100"
"43935"	"26436"	"III.1"	"2"	"100"
"43936"	"29575"	"II"	"2"	"100"
"43937"	"32969"	"a"	"3"	"100"
"43938"	"27594"	"b"	"3"	"100"
"43939"	"28764"	"I.2"	"3"	"100"
"43940"	"38739"	"I"	"3"	"100"
"43941"	"38739"	"II"	"3"	"100"
"43942"	"28764"	"I.1"	"3"	"100"
"43943"	"38740"	""	"3"	"100"
"43944"	"38741"	""	"3"	"100"
"43946"	"38742"	""	"3"	"100"
"43947"	"38743"	""	"3"	"100"
"43948"	"38744"	""	"2"	"100"
"43949"	"38745"	""	"3"	"100"
"43950"	"38746"	""	"2"	"100"
"43951"	"38747"	""	"2"	"100"
"43952"	"38748"	""	"3"	"100"
"43953"	"38749"	""	"3"	"100"
"43954"	"28701"	"III"	"3"	"100"
"43955"	"32088"	"II"	"3"	"100"
"43956"	"38750"	""	"2"	"100"
"43957"	"38751"	""	"2"	"100"
"43958"	"38752"	""	"3"	"100"
"43959"	"38753"	""	"3"	"100"
"43960"	"38754"	""	"3"	"100"
"43961"	"38755"	""	"3"	"100"
"43962"	"38756"	""	"3"	"100"
"43963"	"38757"	""	"3"	"100"
"43964"	"38758"	""	"3"	"100"
"43965"	"38759"	"I"	"3"	"100"
"43966"	"38760"	""	"3"	"100"
"43967"	"38761"	""	"3"	"100"
"43968"	"38762"	""	"3"	"100"
"43969"	"38763"	""	"3"	"100"
"43970"	"38764"	""	"3"	"100"
"43971"	"38765"	"I"	"3"	"100"
"43972"	"38766"	""	"3"	"100"
"43974"	"26436"	"III.2b"	"2"	"100"
"43977"	"38767"	""	"3"	"100"
"43978"	"38768"	""	"3"	"100"
"43979"	"38769"	"I"	"2"	"100"
"43980"	"28735"	"II.1"	"3"	"100"
"43981"	"29461"	"II.3"	"3"	"100"
"43982"	"28917"	"VII.3"	"3"	"100"
"43983"	"28735"	"II.2"	"3"	"100"
"43984"	"26999"	"V.1"	"2"	"100"
"43985"	"38770"	""	"2"	"100"
"43986"	"38771"	""	"2"	"100"
"43987"	"38772"	""	"3"	"100"
"43988"	"38773"	""	"3"	"100"
"43989"	"38774"	""	"3"	"100"
"43990"	"38775"	""	"3"	"100"
"43991"	"38776"	""	"2"	"100"
"43992"	"38777"	""	"3"	"100"
"43993"	"38778"	"I"	"3"	"100"
"43994"	"38779"	""	"3"	"100"
"43995"	"38780"	""	"2"	"100"
"43996"	"38781"	""	"2"	"100"
"43997"	"38782"	""	"2"	"100"
"43998"	"38783"	""	"2"	"100"
"43999"	"38784"	""	"2"	"100"
"44000"	"31709"	"II"	"2"	"100"
"44001"	"38785"	"III"	"2"	"100"
"44002"	"32881"	"II"	"2"	"100"
"44003"	"38786"	""	"3"	"100"
"44004"	"38787"	""	"3"	"100"
"44005"	"38788"	""	"3"	"100"
"44006"	"38789"	"I"	"3"	"100"
"44007"	"38789"	"II"	"3"	"100"
"44008"	"38790"	""	"3"	"100"
"44009"	"38791"	"I"	"3"	"100"
"44010"	"38791"	"II"	"3"	"100"
"44011"	"38792"	"I"	"3"	"100"
"44012"	"38793"	""	"3"	"100"
"44014"	"38795"	""	"3"	"100"
"44015"	"38796"	""	"3"	"100"
"44016"	"38797"	""	"3"	"100"
"44017"	"38798"	""	"3"	"100"
"44018"	"38799"	""	"3"	"100"
"44019"	"38800"	""	"3"	"100"
"44020"	"38801"	""	"3"	"100"
"44021"	"38802"	""	"3"	"100"
"44022"	"38803"	""	"3"	"100"
"44023"	"38804"	""	"3"	"100"
"44024"	"38805"	""	"3"	"100"
"44025"	"38806"	""	"3"	"100"
"44026"	"38807"	""	"3"	"100"
"44027"	"38808"	""	"3"	"100"
"44028"	"38809"	""	"3"	"100"
"44029"	"29917"	"II.1"	"3"	"100"
"44030"	"38810"	"I"	"3"	"100"
"44031"	"38810"	"II"	"3"	"100"
"44032"	"38811"	""	"3"	"100"
"44033"	"38812"	"I"	"3"	"100"
"44034"	"38812"	"II"	"3"	"100"
"44035"	"38813"	""	"3"	"100"
"44036"	"29917"	"II.2"	"3"	"100"
"44037"	"38814"	""	"3"	"100"
"44038"	"38815"	""	"3"	"100"
"44039"	"38816"	""	"3"	"100"
"44040"	"38817"	""	"3"	"100"
"44041"	"38818"	""	"3"	"100"
"44042"	"38819"	"2"	"2"	"100"
"44043"	"38820"	""	"3"	"100"
"44044"	"38821"	"II"	"3"	"100"
"44045"	"38822"	""	"3"	"100"
"44046"	"38823"	""	"3"	"100"
"44047"	"34589"	"II"	"3"	"100"
"44048"	"38824"	""	"3"	"100"
"44049"	"38825"	""	"3"	"100"
"44050"	"38826"	""	"3"	"100"
"44051"	"38827"	""	"3"	"100"
"44052"	"38828"	""	"3"	"100"
"44053"	"38829"	"II.1"	"3"	"100"
"44054"	"38830"	"I.1"	"3"	"100"
"44055"	"38831"	""	"3"	"100"
"44056"	"38832"	"I"	"3"	"100"
"44057"	"38833"	""	"3"	"100"
"44058"	"38834"	""	"3"	"100"
"44059"	"38835"	""	"3"	"100"
"44060"	"38836"	""	"3"	"100"
"44061"	"38837"	""	"3"	"100"
"44062"	"38838"	""	"3"	"100"
"44063"	"38839"	"2"	"3"	"100"
"44064"	"38840"	"2"	"3"	"100"
"44065"	"38841"	""	"3"	"100"
"44066"	"38842"	""	"3"	"100"
"44067"	"38843"	""	"3"	"100"
"44068"	"38844"	""	"3"	"100"
"44069"	"38845"	""	"3"	"100"
"44070"	"38846"	""	"3"	"100"
"44071"	"38847"	""	"3"	"100"
"44072"	"38848"	""	"2"	"100"
"44073"	"38849"	""	"3"	"100"
"44074"	"38850"	""	"3"	"100"
